Type,episode,time_steps,Length,Date,actor_loss,critic_1_loss,critic_2_loss,q_predictions,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Test,9,730.9967975616455,14.0,"January 16, 2024",NA,NA,NA,NA,0.7012462474761929,0.461964983544475,2.7662573864938595,0.0,,0.020018014524896453,,222.944187278491,-222.944187278491
Test,9,727.9903476238252,14.0,"April 17, 2024",NA,NA,NA,NA,0.6127290438795576,0.4036518750606957,2.4170770961718304,0.0,,0.024239334660721156,,369.6839392025252,-369.6839392025252
Train,10,1508.1739168167114,14.0,"February 05, 2024",34.21326322073028,3.3625681786354455,3.40029242710166,-34.45316722989082,0.6926787334184326,0.45632090130524033,2.7324604868577262,0.0,,0.0192094315615104,,321.78585799726636,-321.78585799726636
Test,10,819.8183665275574,14.0,"January 16, 2024",NA,NA,NA,NA,0.7019309107225632,0.4624160240263061,2.768958227702428,0.0,,0.01970072101213286,,169.7580198580925,-169.7580198580925
Test,10,814.2126502990724,14.0,"April 17, 2024",NA,NA,NA,NA,0.4867742257316329,0.32067572267133293,1.9202139082115737,0.0,,0.021381532483001262,,87.61256212129999,-87.61256212129999
Train,11,1700.1464071273804,14.0,"March 24, 2024",32.10069568951925,3.2052822191534296,3.258437690236384,-32.374387928417754,0.4186482910047664,0.2757959155731603,1.6514725483422776,0.0,,0.0203637131939518,,31.469936860617427,-31.469936860617427
Test,11,908.5302233695984,14.0,"January 16, 2024",NA,NA,NA,NA,0.7097055793104662,0.46753779781005206,2.799627531796719,0.0,,0.019304415716928917,,163.56910181832154,-163.56910181832154
Test,11,901.495549440384,14.0,"April 17, 2024",NA,NA,NA,NA,0.46699855239702864,0.3076479615396606,1.842203362512936,0.0,,0.01958888036439315,,26.336937902949416,-26.336937902949416
Train,12,1894.6892704963684,14.0,"March 30, 2024",30.045009581815627,3.561820175942211,3.6233641509232775,-30.300125604584103,0.35887895738364156,0.23642124608705475,1.4156960843536208,0.0,,0.02026827044383686,,3.8218985213021237,-3.8218985213021237
Test,12,995.483808517456,14.0,"January 16, 2024",NA,NA,NA,NA,0.7064048673952075,0.4653633643195257,2.786606971973206,0.0,,0.019167484587030666,,178.13108045593958,-178.13108045593958
Test,12,982.6866102218629,14.0,"April 17, 2024",NA,NA,NA,NA,0.44044333521951884,0.29015399203810643,1.7374490541203964,0.0,,0.020404680736631448,,20.07302607645289,-20.07302607645289
Train,13,1998.445698261261,14.0,"March 17, 2024",28.227777796132223,3.1984335425354185,3.263132611333969,-28.45119081934293,0.5783896582561501,0.38102987348630113,2.2816160089000053,0.0,,0.020643683452777513,,58.036086728694386,-58.036086728694386
Test,13,1065.1850731372833,14.0,"January 16, 2024",NA,NA,NA,NA,0.6945108447529041,0.4575278543342609,2.7396877505045563,0.0,,0.019131224231647852,,188.1989963556887,-188.1989963556887
Test,13,1052.0200490951538,14.0,"April 17, 2024",NA,NA,NA,NA,0.4800490199097723,0.3162453109464786,1.8936844966854973,0.0,,0.022568704270612572,,35.22801082015084,-35.22801082015084
Train,14,2100.1084563732147,14.0,"October 04, 2024",26.7728048988751,3.285924874733956,3.3467834306038204,-26.98286212484042,0.3296568400568652,0.21717038378499712,1.3004214597904,0.0,,0.021013270337375527,,22.00761777831695,-22.00761777831695
Test,14,1135.1231489181516,14.0,"January 16, 2024",NA,NA,NA,NA,0.7389844703926174,0.48682606136318446,2.91512611594721,0.0,,0.019513658456642945,,133.75132947005642,-133.75132947005642
Test,14,1120.7297899723053,14.0,"April 17, 2024",NA,NA,NA,NA,0.487552985155077,0.32118875156172816,1.9232859374953744,0.0,,0.020146984856346847,,21.70327127825718,-21.70327127825718
Train,15,2200.3797936439514,14.0,"September 28, 2024",25.519577061846142,3.041882971057757,3.091318337401996,-25.72475065929549,0.29026264812099606,0.19121839146432598,1.145020308169614,0.0,,0.02221484010728993,,64.71947113802688,-64.71947113802688
Test,15,1205.9190490245817,14.0,"January 16, 2024",NA,NA,NA,NA,0.7787939350623355,0.5130516258596043,3.0721654243090084,0.0,,0.019488963104878382,,123.16085293287692,-123.16085293287692
Test,15,1189.29239320755,14.0,"April 17, 2024",NA,NA,NA,NA,0.49253090157991203,0.32446808900925284,1.9429226886781572,0.0,,0.021561675135500252,,27.874256963818347,-27.874256963818347
Train,16,2302.6465303897858,14.0,"March 25, 2024",24.25789983215786,2.768048319588637,2.8069751788640307,-24.461898018916447,0.47733698960785054,0.31445868743396965,1.8829861522992142,0.0,,0.020794818205971392,,18.535689242381824,-18.535689242381824
Test,16,1275.7590315341947,14.0,"January 16, 2024",NA,NA,NA,NA,0.753610301490064,0.49646122425578104,2.972821702130423,0.0,,0.019301287575246004,,232.90962825841058,-232.90962825841058
Test,16,1258.620266675949,14.0,"April 17, 2024",NA,NA,NA,NA,0.5064544144560247,0.3336405807264551,1.9978477887811614,0.0,,0.021362415755859898,,36.44081801570643,-36.44081801570643
Train,17,2407.5896673202515,14.0,"November 09, 2024",22.948990423054923,2.99205376445094,3.0372019501048184,-23.137443434624444,0.7782155515478221,0.512670600033475,3.0698838325357833,0.0,,0.018762889133070483,,505.41381200341465,-505.41381200341465
Test,17,1345.9812541007993,14.0,"January 16, 2024",NA,NA,NA,NA,0.7339732321009813,0.48352477223220414,2.8953579175581083,0.0,,0.019310527284187348,,253.50308854470373,-253.50308854470373
Test,17,1327.4557790756226,14.0,"April 17, 2024",NA,NA,NA,NA,0.5089999491716878,0.33531752075610277,2.0078893458449247,0.0,,0.020500965866780428,,36.27916016805146,-36.27916016805146
Train,18,2511.461011648178,14.0,"December 02, 2024",22.38833750145776,2.580179697102202,2.631958593392656,-22.53806864079975,0.6983231136392541,0.4600392898530799,2.7547262865453783,0.0,,0.020276018983230802,,344.42946453529925,-344.42946453529925
Test,18,1415.8822767734523,14.0,"January 16, 2024",NA,NA,NA,NA,0.7186905959588125,0.4734569212036363,2.8350713844529083,0.0,,0.019148983606741016,,171.42956746247114,-171.42956746247114
Test,18,1395.7861349582672,14.0,"April 17, 2024",NA,NA,NA,NA,0.4876135301238375,0.32122863720189754,1.923524773664056,0.0,,0.022108227904651702,,41.81629031957216,-41.81629031957216
Train,19,2615.0072169303894,14.0,"October 20, 2024",21.846807020051138,2.624427495324718,2.678097897187053,-21.99893382049742,0.48558667781533243,0.31989339327479627,1.9155293010466827,0.0,,0.0205925258771245,,10.996273709661759,-10.996273709661759
Test,19,1485.1604721546169,14.0,"January 16, 2024",NA,NA,NA,NA,0.7112384469471232,0.4685476159375535,2.805674346931456,0.0,,0.019366337074799216,,170.20964650757756,-170.20964650757756
Test,19,1464.2089154720306,14.0,"April 17, 2024",NA,NA,NA,NA,0.46723642897466733,0.30780466918646854,1.8431417316554999,0.0,,0.021932738832884692,,31.131021980912536,-31.131021980912536
Train,20,2720.123330593109,14.0,"November 07, 2024",21.239582505964098,2.3337061097623693,2.3831783273878195,-21.404190520445507,0.7160905456835114,0.47174406757059795,2.824814775871844,0.0,,0.01975283754023406,,236.27309411126964,-236.27309411126964
Test,20,1554.1193461418147,14.0,"January 16, 2024",NA,NA,NA,NA,0.6739689999354688,0.44399535695946246,2.6586548320925854,0.0,,0.019339294520418125,,212.73218482536868,-212.73218482536868
Test,20,1533.2480294704437,14.0,"April 17, 2024",NA,NA,NA,NA,0.47685855757256534,0.3141435073554978,1.8810988464401082,0.0,,0.021166245852750377,,36.176559777470786,-36.176559777470786
Train,21,2823.7356526851654,14.0,"March 02, 2024",20.477684097630636,2.2552792326591553,2.2991200171943222,-20.65286364016079,0.5351755108090631,0.3525613818742161,2.111145999246804,0.0,,0.019993557401074714,,13.89515837781525,-13.89515837781525
Test,21,1624.7283337116237,14.0,"January 16, 2024",NA,NA,NA,NA,0.6748945020078786,0.4446050565495698,2.662305727841736,0.0,,0.019430400650881214,,239.84083430993925,-239.84083430993925
Test,21,1601.5379106998441,14.0,"April 17, 2024",NA,NA,NA,NA,0.47009708490242913,0.3096892038607729,1.8544263704237902,0.0,,0.02123975219958091,,36.72822992495181,-36.72822992495181
Train,22,2925.9311797618866,14.0,"September 27, 2024",19.818118661642075,1.9168721709755205,1.961639140643889,-19.997465532450448,0.31266114116595445,0.20597400621189219,1.2333772827059422,0.0,,0.0230656587497633,,194.46949987010544,-194.46949987010544
Test,22,1695.4195661544795,14.0,"January 16, 2024",NA,NA,NA,NA,0.6737462477343491,0.4438486129058642,2.657776125184814,0.0,,0.019618406301306495,,237.7165736471962,-237.7165736471962
Test,22,1670.5681869983669,14.0,"April 17, 2024",NA,NA,NA,NA,0.4607906718093139,0.30355835184282354,1.8177146816935512,0.0,,0.020436001823026625,,40.102904708832966,-40.102904708832966
Train,23,3028.6356530189514,14.0,"May 11, 2024",19.457296873841965,2.1119986406660507,2.166579801057066,-19.625525386560533,0.2792475016237395,0.18396186497500902,1.1015680537425687,0.0,,0.021997912257758694,,303.93173499018746,-303.93173499018746
Test,23,1765.5920555591579,14.0,"January 16, 2024",NA,NA,NA,NA,0.6295980324646516,0.4147647787834201,2.4836214298408352,0.0,,0.019500821153547284,,369.43568684738227,-369.43568684738227
Test,23,1739.6413586139674,14.0,"April 17, 2024",NA,NA,NA,NA,0.43254146383149567,0.28494841996000037,1.706277963832333,0.0,,0.021074518582520126,,83.41763330234645,-83.41763330234645
Train,24,3132.7102723121643,14.0,"February 29, 2024",18.96752251258918,2.1790027811325023,2.2433609796599265,-19.12891812622547,0.527517443378264,0.34751642226497204,2.080936660269288,0.0,,0.0203238667362945,,19.109319205474694,-19.109319205474694
Test,24,1834.2297422885893,14.0,"January 16, 2024",NA,NA,NA,NA,0.5457832975393974,0.359549549069348,2.1529913117924933,0.0,,0.019616065124283703,,581.8524704561665,-581.8524704561665
Test,24,1807.6651165485378,14.0,"April 17, 2024",NA,NA,NA,NA,0.4375550531645167,0.2882512579032526,1.7260554365464207,0.0,,0.021485125168909446,,77.18674846889171,-77.18674846889171
Train,25,3236.905049562454,14.0,"March 23, 2024",18.30355030298233,1.9032193638295645,1.9784581553013552,-18.45474060518401,0.46813525245137333,0.30839679352812494,1.8466873863959556,0.0,,0.021285483668035246,,147.1918435344572,-147.1918435344572
Test,25,1904.3451590538023,14.0,"January 16, 2024",NA,NA,NA,NA,0.5968813732572954,0.393211792244452,2.3545616302062933,0.0,,0.019388163855687007,,516.86892256783,-516.86892256783
Test,25,1876.7142930030816,14.0,"April 17, 2024",NA,NA,NA,NA,0.44799771679161543,0.295130645775937,1.7672493759038121,0.0,,0.021058224899267754,,61.73774406897985,-61.73774406897985
Train,26,3341.34095287323,14.0,"October 22, 2024",17.929562518284435,1.9685087333034192,2.048774642736784,-18.065256717659178,0.5120609682981653,0.337334050121475,2.01996437198488,0.0,,0.021047571578414446,,29.317501067314605,-29.317501067314605
Test,26,1974.6543645858765,14.0,"January 16, 2024",NA,NA,NA,NA,0.6674003327341753,0.4396680692962829,2.632742929917852,0.0,,0.019556197390233895,,284.5415615083412,-284.5415615083412
Test,26,1946.2393453121178,14.0,"April 17, 2024",NA,NA,NA,NA,0.4957970431999358,0.3266197483802347,1.9558068765283518,0.0,,0.021797261878451837,,70.0230822943357,-70.0230822943357
Train,27,3445.090961456299,14.0,"May 09, 2024",17.848830611932847,2.0516950832236382,2.139755543454417,-17.972048445826484,0.2744803295856649,0.18082136110771707,1.0827626413635751,0.0,,0.021492723269229855,,244.2940989431325,-244.2940989431325
Test,27,2044.3859918117523,14.0,"January 16, 2024",NA,NA,NA,NA,0.695209894916381,0.4579883725879129,2.742445344837795,0.0,,0.019512844515155822,,184.1575418330711,-184.1575418330711
Test,27,2014.2211720943442,14.0,"April 17, 2024",NA,NA,NA,NA,0.4766072717642223,0.3139779660143012,1.880107580923955,0.0,,0.021236355228717533,,50.75626796543898,-50.75626796543898
Train,28,3551.5373589992523,14.0,"February 08, 2024",17.566415644117765,1.9841163072823769,2.072503548381584,-17.684526324272156,0.6831252040878149,0.4500272547639661,2.6947739806225464,0.0,,0.019432733907966397,,221.55346053370576,-221.55346053370576
Test,28,2114.3982684612274,14.0,"January 16, 2024",NA,NA,NA,NA,0.7169633623286266,0.47231905920663103,2.828257839560661,0.0,,0.01973148841573933,,157.21715357864758,-157.21715357864758
Test,28,2082.097158432006,14.0,"April 17, 2024",NA,NA,NA,NA,0.47777162513227744,0.31474501537313865,1.8847006908571158,0.0,,0.02079217387244896,,70.91187733853994,-70.91187733853994
Train,29,3658.4788677692413,14.0,"February 05, 2024",15.680028249110494,1.7821788525297528,1.883271448757677,-15.777584886976651,0.7817464516426349,0.5149966762300601,3.083812432515322,0.0,,0.01934203924332549,,198.32335802582423,-198.32335802582423
Test,29,2185.049109697342,14.0,"January 16, 2024",NA,NA,NA,NA,0.7745138450162528,0.5102320004643573,3.0552814399063246,0.0,,0.019570933657206663,,54.02693147814115,-54.02693147814115
Test,29,2150.8277299404135,14.0,"April 17, 2024",NA,NA,NA,NA,0.5010886633090412,0.3301057466375156,1.976681117589908,0.0,,0.021387339702406267,,76.65055689506427,-76.65055689506427
Train,30,3761.0532381534576,14.0,"May 26, 2024",14.048701130918094,1.5159382281071019,1.6000649378235852,-14.116161597626549,0.26754666407347594,0.17625362090836594,1.0554109036429091,0.0,,0.021432460612155268,,205.1226124017777,-205.1226124017777
Test,30,2255.3168847560883,14.0,"January 16, 2024",NA,NA,NA,NA,0.7797254586587613,0.5136652922919657,3.0758400736045797,0.0,,0.01969202666594568,,50.497598747341286,-50.497598747341286
Test,30,2219.7756621837602,14.0,"April 17, 2024",NA,NA,NA,NA,0.5252047658064292,0.34599288319397997,2.0718136718202405,0.0,,0.020929357497217884,,68.3012023373754,-68.3012023373754
Train,31,3866.908706665039,14.0,"February 06, 2024",12.339639927659716,1.2484788052028133,1.3519853926042007,-12.399671412649608,0.8069957218220394,0.5316303177289174,3.1834150762210607,0.0,,0.019415997157900836,,71.25487320673844,-71.25487320673844
Test,31,2325.812797307968,14.0,"January 16, 2024",NA,NA,NA,NA,0.7962283722743618,0.5245370342004687,3.140940324553702,0.0,,0.019891945052962188,,39.46867882156329,-39.46867882156329
Test,31,2288.523891448973,14.0,"April 17, 2024",NA,NA,NA,NA,0.5256148853995986,0.34626306059855316,2.073431500590134,0.0,,0.021085701913481716,,78.94976149632457,-78.94976149632457
Train,32,3969.7765300273895,14.0,"May 18, 2024",10.726947678696542,0.9457322085453641,1.0622482250577636,-10.778762935882522,0.27463622777432484,0.18092406326750493,1.0833776243563178,0.0,,0.02096276385047623,,309.85221045633165,-309.85221045633165
Test,32,2396.2125256061554,14.0,"January 16, 2024",NA,NA,NA,NA,0.8132612851141272,0.5357579274716354,3.208131302225357,0.0,,0.019555908370591426,,29.43601967140366,-29.43601967140366
Test,32,2357.702039241789,14.0,"April 17, 2024",NA,NA,NA,NA,0.5245019708305907,0.3455298979436249,2.0690413050516456,0.0,,0.021357216553839237,,95.73502278949387,-95.73502278949387
Train,33,4076.933309316635,14.0,"November 24, 2024",10.237326830625534,0.9855858524596053,1.1072703354459787,-10.275843904841514,0.8722387697493901,0.57461094496311,3.4407841015755123,0.0,,0.020808663367736062,,67.26129551878658,-67.26129551878658
Test,33,2466.8174064159393,14.0,"January 16, 2024",NA,NA,NA,NA,0.8129691969801586,0.5355655064918603,3.2069790807895777,0.0,,0.01972335679677042,,30.47227255568512,-30.47227255568512
Test,33,2426.512958765028,14.0,"April 17, 2024",NA,NA,NA,NA,0.5523289759344984,0.3638616922329837,2.1788125283412128,0.0,,0.021167679412845128,,56.31152425575432,-56.31152425575432
Train,34,4179.553950309753,14.0,"May 12, 2024",9.135934367775917,0.7999653678298706,0.9168893053817252,-9.173037672326679,0.32612261675850673,0.2148421183379505,1.2864797505266452,0.0,,0.021283027489678977,,209.11149207683084,-209.11149207683084
Test,34,2536.9976742267613,14.0,"January 16, 2024",NA,NA,NA,NA,0.8186419105308057,0.5393025603891316,3.229356649036711,0.0,,0.019540895160149844,,9.325607790349416,-9.325607790349416
Test,34,2494.584671020506,14.0,"April 17, 2024",NA,NA,NA,NA,0.5556077655678663,0.36602168382577416,2.1917466097351666,0.0,,0.020844504771816763,,66.20945432078115,-66.20945432078115
Train,35,4286.746864318848,14.0,"November 08, 2024",8.903039237573033,0.7732346133728113,0.9204629894922531,-8.948827084686075,0.8688474202507983,0.5723768015064447,3.427405997044575,0.0,,0.020040059294712708,,10.401436834974172,-10.401436834974172
Test,35,2607.2215476036076,14.0,"January 16, 2024",NA,NA,NA,NA,0.821753500896362,0.5413524049297546,3.24163116724403,0.0,,0.01963516772141314,,18.160759416565988,-18.160759416565988
Test,35,2562.5774230957013,14.0,"April 17, 2024",NA,NA,NA,NA,0.5328206605735627,0.35101006041729804,2.10185664920537,0.0,,0.019653438020269247,,39.43121420940679,-39.43121420940679
Train,36,4389.9186000823975,14.0,"October 09, 2024",7.894625424629166,0.6756562950710455,0.7664538260682353,-7.951260183538709,0.4961036173486942,0.32682171241511604,1.957016242006676,0.0,,0.020278122889917947,,10.415388943534222,-10.415388943534222
Test,36,2677.126729249955,14.0,"January 16, 2024",NA,NA,NA,NA,0.8339456131604326,0.5493842895376427,3.289726284656532,0.0,,0.01959032169560268,,10.909038789183285,-10.909038789183285
Test,36,2631.066388130186,14.0,"April 17, 2024",NA,NA,NA,NA,0.5364740651642909,0.3534168397729259,2.116268501634279,0.0,,0.02087228072784874,,46.53168401126832,-46.53168401126832
Train,37,4497.850312948227,14.0,"February 17, 2024",7.193080321663902,0.6222371473198846,0.6567910830933779,-7.248215060148921,0.7583608007300423,0.4995907444651562,2.9915613441027222,0.0,,0.01961802884097493,,6.422574062706672,-6.422574062706672
Test,37,2747.8397958278665,14.0,"January 16, 2024",NA,NA,NA,NA,0.8432715843251224,0.5555280259656634,3.3265151255428864,0.0,,0.01947727807352692,,11.07937918376344,-11.07937918376344
Test,37,2699.570866584776,14.0,"April 17, 2024",NA,NA,NA,NA,0.5454717982758757,0.3593443404815436,2.151762517853548,0.0,,0.020666132213546864,,48.83559732248197,-48.83559732248197
Train,38,4605.481933832169,14.0,"December 23, 2024",6.83390903756732,0.6475662976680767,0.6826588805942309,-6.887146484993753,0.8762996565847337,0.5772861642984258,3.4568033790324844,0.0,,0.01976369458102887,,13.544448250464175,-13.544448250464175
Test,38,2817.8459804058084,14.0,"January 16, 2024",NA,NA,NA,NA,0.8430054247188179,0.5553526861066781,3.3254651862675253,0.0,,0.01980490140414616,,13.508268546955778,-13.508268546955778
Test,38,2768.331589460371,14.0,"April 17, 2024",NA,NA,NA,NA,0.5569073053176766,0.3668777908798896,2.1968729992807727,0.0,,0.02089466494173319,,57.690873161039505,-57.690873161039505
Train,39,4708.527233839035,14.0,"May 26, 2024",6.788754735674177,0.7654540044521647,0.8425129139352412,-6.834869446853797,0.2906297166199667,0.19146020779303624,1.146468310137934,0.0,,0.02103390869382675,,138.40129021879537,-138.40129021879537
Test,39,2888.5827598571786,14.0,"January 16, 2024",NA,NA,NA,NA,0.8643605612643692,0.5694209614641025,3.409706356072458,0.0,,0.019816975200593216,,7.457010222323984,-7.457010222323984
Test,39,2836.8919174671155,14.0,"April 17, 2024",NA,NA,NA,NA,0.5773972197128644,0.38037607768066445,2.277701063956067,0.0,,0.02060742656231251,,74.73623874442454,-74.73623874442454
Train,40,4816.226558923721,14.0,"January 30, 2024",6.73117862925643,0.7504673141187855,0.8627321112767926,-6.776254519465423,0.9272138670870379,0.6108272812762753,3.6576483908758894,0.0,,0.019750028655200178,,4.021619842804053,-4.021619842804053
Test,40,2959.423409223557,14.0,"January 16, 2024",NA,NA,NA,NA,0.8583278601259634,0.5654467559804179,3.3859087184456094,0.0,,0.019771545594812208,,9.312739356743583,-9.312739356743583
Test,40,2905.629535675047,14.0,"April 17, 2024",NA,NA,NA,NA,0.5682510193198638,0.3743507701239347,2.241621377987625,0.0,,0.020534718678718943,,62.44900219375038,-62.44900219375038
Train,41,4922.613272666931,14.0,"November 17, 2024",6.490391995225634,0.6831475821811528,0.7948827642415252,-6.542354386832033,0.8224776743302407,0.5418294738191335,3.2444878671804345,0.0,,0.0204310469368403,,6.318013209529007,-6.318013209529007
Test,41,3031.483130216599,14.0,"January 16, 2024",NA,NA,NA,NA,0.861391338319905,0.5674649053231738,3.397993445048938,0.0,,0.019648978447101752,,10.716372518914032,-10.716372518914032
Test,41,2974.6418681144696,14.0,"April 17, 2024",NA,NA,NA,NA,0.5784114681800755,0.38104424136517884,2.281702044102858,0.0,,0.020405838090229087,,83.31921936699031,-83.31921936699031
Train,42,5029.198699951172,14.0,"December 08, 2024",6.173929934345541,0.6469470925983929,0.7475244148323933,-6.228934282703059,0.8065075284769702,0.5313087071228958,3.18148926420895,0.0,,0.02030250098876034,,0.17517712171137464,-0.17517712171137464
Test,42,3102.0613422393803,14.0,"January 16, 2024",NA,NA,NA,NA,0.8784810413880378,0.5787232106974463,3.4654084472900912,0.0,,0.01987200815472745,,12.301784286884992,-12.301784286884992
Test,42,3043.6235258579236,14.0,"April 17, 2024",NA,NA,NA,NA,0.6032503649815714,0.39740753827188324,2.379685857915465,0.0,,0.020098767243346666,,108.27772642287705,-108.27772642287705
Train,43,5135.951301574707,14.0,"November 29, 2024",5.823750766260283,0.5729865678253451,0.66298438723953,-5.872968169550101,0.893063832057036,0.5883300195405342,3.522934248745707,0.0,,0.020507577465381375,,52.56150700831651,-52.56150700831651
Test,43,3172.5280168056493,14.0,"January 16, 2024",NA,NA,NA,NA,0.8892771796690941,0.5858354595847686,3.50799676398064,0.0,,0.01976275430437997,,16.20566004468542,-16.20566004468542
Test,43,3112.5479223728166,14.0,"April 17, 2024",NA,NA,NA,NA,0.59670837204281,0.39309782300256135,2.3538791796560514,0.0,,0.02075762990118902,,104.49687495325271,-104.49687495325271
Train,44,5239.307825803757,14.0,"May 19, 2024",5.447856851631687,0.5686684025429367,0.6607362858818046,-5.485991552117325,0.33309816581853485,0.21943745046033655,1.3139967093433267,0.0,,0.02112868997750304,,233.28131411391695,-233.28131411391695
Test,44,3242.567497968674,14.0,"January 16, 2024",NA,NA,NA,NA,0.8810962084898156,0.580446022949899,3.4757246883227477,0.0,,0.019594185548325527,,15.012234593278468,-15.012234593278468
