Type,episode,time_steps,Length,Date,actor_loss,critic_1_loss,critic_2_loss,q_predictions,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Train,5,4260.26438498497,14.0,"October 12, 2024",42.03410972158114,2.389957238642854,2.388526737002567,-42.07266445528893,0.882982357218262,0.5816885745777101,3.4831651172317932,0.0,,0.021786815274413993,,934.3174275406366,-934.3174275406366
Test,5,428.0691521167755,14.0,"January 16, 2024",NA,NA,NA,NA,0.9058798971701082,0.5967729500094976,3.57349071861975,0.0,,0.01912499271558182,,28.27350542478688,-28.27350542478688
Test,5,438.72118425369257,14.0,"April 17, 2024",NA,NA,NA,NA,0.827548366860008,0.5451699300418987,3.2644905990532807,0.0,,0.024627218608175242,,639.8987266355942,-639.8987266355942
Train,6,5143.948596954346,14.0,"February 08, 2024",48.938680803491955,3.7219684030860662,3.725401632931261,-48.97356543086824,0.9226991135817499,0.6078530649631233,3.639838712354041,0.0,,0.019506302934484805,,42.467084816140456,-42.467084816140456
Test,6,515.9294323921204,14.0,"January 16, 2024",NA,NA,NA,NA,0.9165173977784802,0.6037806920276363,3.615453245674476,0.0,,0.019491673061693644,,19.11952830014953,-19.11952830014953
Test,6,525.5895011425018,14.0,"April 17, 2024",NA,NA,NA,NA,0.8328420065116031,0.5486572587275643,3.285372806751877,0.0,,0.02171639344776945,,665.2655110337821,-665.2655110337821
Train,7,6044.001189470291,14.0,"October 13, 2024",51.45363660937264,5.276369295260381,5.287819006790717,-51.51656740194275,0.7639022509386896,0.5032413250759806,3.0134211082394025,0.0,,0.020785341546721094,,380.86588077797626,-380.86588077797626
Test,7,601.1720118522644,14.0,"January 16, 2024",NA,NA,NA,NA,0.8521623553073391,0.5613850624707108,3.361587200423414,0.0,,0.01887143079299838,,18.685171401791287,-18.685171401791287
Test,7,610.6838686466217,14.0,"April 17, 2024",NA,NA,NA,NA,0.6858204526434709,0.45180282284599554,2.7054061248263124,0.0,,0.020350824562195446,,214.11427346028924,-214.11427346028924
Train,8,6897.365251302719,14.0,"December 11, 2024",49.2264527735256,6.019135357989442,6.0707296679417295,-49.33869141624088,0.7651118489239185,0.5040381805534291,3.018192697924723,0.0,,0.019481329288332558,,2.7688303574147266,-2.7688303574147266
Test,8,688.9082531929016,14.0,"January 16, 2024",NA,NA,NA,NA,0.8678858824372241,0.571743362394541,3.423612948470309,0.0,,0.01915571104777416,,17.5857698837623,-17.5857698837623
Test,8,695.6969232559204,14.0,"April 17, 2024",NA,NA,NA,NA,0.6812173100102707,0.4487703777976934,2.687247771243666,0.0,,0.020461982229230933,,206.587450809603,-206.587450809603
Train,9,7728.436760187149,14.0,"February 02, 2024",42.97290763117018,5.708362402350065,5.799792660710712,-43.09365828831991,0.88235927662938,0.581278103341641,3.480707205638566,0.0,,0.01858908128915864,,31.293469740611034,-31.293469740611034
Test,9,757.8853125572205,14.0,"January 16, 2024",NA,NA,NA,NA,0.870985612425975,0.573785393590287,3.4358406801813612,0.0,,0.01894420208318754,,13.298515409582713,-13.298515409582713
Test,9,773.0850887298584,14.0,"April 17, 2024",NA,NA,NA,NA,0.6725090491129965,0.4430335747608303,2.652895657250474,0.0,,0.01881514925895951,,162.16428791278085,-162.16428791278085
Train,10,8644.47545337677,14.0,"February 05, 2024",36.89523954618545,4.73441297381318,4.827680881356909,-36.99500359523864,0.892251222579736,0.5877946910091336,3.519728688677452,0.0,,0.018951138132968427,,9.197140625466751,-9.197140625466751
Test,10,844.8972351551056,14.0,"January 16, 2024",NA,NA,NA,NA,0.8321560408039544,0.5482053602140439,3.2826668276290074,0.0,,0.01925980235974107,,32.22628364540565,-32.22628364540565
Test,10,856.7594876289368,14.0,"April 17, 2024",NA,NA,NA,NA,0.6425097314216897,0.4232707106407183,2.5345551535372297,0.0,,0.019897722665119986,,128.26742770961377,-128.26742770961377
Train,11,9563.012920856476,14.0,"March 24, 2024",31.58101293870381,5.282485536388343,5.40216602675528,-31.612060108355113,0.5953636246552326,0.3922119341910223,2.348574456233659,0.0,,0.021966377197348966,,134.69399864810734,-134.69399864810734
Test,11,931.909882068634,14.0,"January 16, 2024",NA,NA,NA,NA,0.86417307351046,0.569297448821486,3.4089667594100956,0.0,,0.019153096247444577,,9.19205804194253,-9.19205804194253
Test,11,942.4103021621704,14.0,"April 17, 2024",NA,NA,NA,NA,0.6408924894962018,0.42220530866219286,2.528175500971205,0.0,,0.0190859065711938,,157.82095781833408,-157.82095781833408
Train,12,10384.054997682571,14.0,"March 30, 2024",26.959706405089015,5.150636959044884,5.274954857925574,-26.98343185796624,0.5666856208344825,0.373319521417589,2.23544623603346,0.0,,0.02056618791420222,,113.62334674020856,-113.62334674020856
Test,12,1000.7660598754883,14.0,"January 16, 2024",NA,NA,NA,NA,0.8555425682200887,0.5636118693994261,3.3749213736492565,0.0,,0.019243335044929658,,10.311654513582702,-10.311654513582702
Test,12,1009.1431088447571,14.0,"April 17, 2024",NA,NA,NA,NA,0.6164440389422323,0.4060992288100703,2.4317319090423313,0.0,,0.018911186271573482,,113.9721443041689,-113.9721443041689
Train,13,11107.514043092728,14.0,"March 17, 2024",21.936068920507317,4.035226091698167,4.126044025378568,-21.98755039735919,0.7292016854144083,0.4803813864465721,2.876535248183064,0.0,,0.019477815285758694,,12.384213221127014,-12.384213221127014
Test,13,1087.9244377613068,14.0,"January 16, 2024",NA,NA,NA,NA,0.8397627366500308,0.5532164773986381,3.3126735173571165,0.0,,0.01927212269594684,,39.10838081750327,-39.10838081750327
Test,13,1087.8358039855957,14.0,"April 17, 2024",NA,NA,NA,NA,0.6024274199313603,0.3968654009015286,2.3764395263564495,0.0,,0.018962290210676736,,108.09396397705983,-108.09396397705983
Train,14,12052.398654460907,14.0,"October 04, 2024",17.72350780985185,2.982006545156418,3.071651049157871,-17.793865279427596,0.5110927642474862,0.33669621944509087,2.016145026617302,0.0,,0.019844971313556385,,109.80720334005235,-109.80720334005235
Test,14,1174.0881628990173,14.0,"January 16, 2024",NA,NA,NA,NA,0.8461387043632501,0.5574168190479776,3.3378252637603465,0.0,,0.018900841012467553,,13.335740630262363,-13.335740630262363
Test,14,1174.744687795639,14.0,"April 17, 2024",NA,NA,NA,NA,0.5969214638288755,0.39323820299574885,2.354719778417652,0.0,,0.018924190200075852,,96.77442804838184,-96.77442804838184
Train,15,13012.790036439896,14.0,"September 28, 2024",15.06323969541561,2.177184387021476,2.2471903001313054,-15.12995695251794,0.4571574708595986,0.3011648821836421,1.8033825280457563,0.0,,0.020317092824505452,,377.23953383151996,-377.23953383151996
Test,15,1261.773824214935,14.0,"January 16, 2024",NA,NA,NA,NA,0.8709884054671675,0.5737872335819201,3.435851698095327,0.0,,0.01967318622808985,,21.483706376806083,-21.483706376806083
Test,15,1258.9746913909912,14.0,"April 17, 2024",NA,NA,NA,NA,0.6400218658356037,0.4216317617141849,2.5247410881088825,0.0,,0.01919675161522976,,147.08263471265226,-147.08263471265226
