Type,episode,time_steps,Length,Date,actor_loss,critic_1_loss,critic_2_loss,q_predictions,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Test,17,1487.3274834156039,14.0,"January 16, 2024",NA,NA,NA,NA,0.549671536753085,0.3621110321016379,2.1683295335427415,0.0,,0.01954559048990794,,529.1863972663293,-529.1863972663293
Test,17,1478.3517417907715,14.0,"April 17, 2024",NA,NA,NA,NA,0.507820418838065,0.3345404731595943,2.0032363662251114,0.0,,0.022797595925518718,,60.7064874041508,-60.7064874041508
Train,18,21786.94769835472,14.0,"December 02, 2024",-32.363516164677485,34.084556980856824,34.8864736379612,32.27696861255737,0.6515711501302187,0.42924016596349857,2.570300394991006,0.0,,0.02016301097313553,,436.43995212902064,-436.43995212902064
Test,18,1573.0708925724034,14.0,"January 16, 2024",NA,NA,NA,NA,0.602422691688829,0.3968622860435291,2.3764208745121445,0.0,,0.019051578058458203,,600.5627199396032,-600.5627199396032
Test,18,1562.4526348114016,14.0,"April 17, 2024",NA,NA,NA,NA,0.48822679561945076,0.32163264247908563,1.925943966940628,0.0,,0.02285665157253064,,128.1487042503639,-128.1487042503639
Train,19,23175.189481973648,14.0,"October 20, 2024",-15.680865733573834,25.726527791647683,25.81647781193966,15.62375658342526,0.48976523487477774,0.3226461310614909,1.9320127608472446,0.0,,0.020769438477576375,,95.2102326048238,-95.2102326048238
Test,19,1657.0541675090794,14.0,"January 16, 2024",NA,NA,NA,NA,0.620949641220352,0.40906741650413897,2.4495054880487324,0.0,,0.019368083376464756,,449.6702798578313,-449.6702798578313
Test,19,1647.9010233879092,14.0,"April 17, 2024",NA,NA,NA,NA,0.4971614015380533,0.3275185564372979,1.9611889607023774,0.0,,0.021330594000711533,,61.630128782274085,-61.630128782274085
Train,20,24581.982821702957,14.0,"November 07, 2024",-4.721012230638215,13.567264132024278,13.961213815425124,4.513890680625558,0.6830791642802806,0.4499969247921385,2.6945923640247726,0.0,,0.020116891733412627,,520.6936556096157,-520.6936556096157
Test,20,1745.0118114948277,14.0,"January 16, 2024",NA,NA,NA,NA,0.6359819315250229,0.4189703454227961,2.5088044636095526,0.0,,0.01971069325391082,,465.28783614475316,-465.28783614475316
Test,20,1732.9050412178042,14.0,"April 17, 2024",NA,NA,NA,NA,0.4727291565185365,0.311423152420496,1.864809295931107,0.0,,0.02179911804625162,,112.03530255000143,-112.03530255000143
Train,21,25978.88427209854,14.0,"March 02, 2024",-0.1603397642500654,4.962925333928849,5.210256538597778,-0.14959224637589483,0.562434826838566,0.3705191955899049,2.2186778179036124,0.0,,0.02062213934302315,,26.68495652070606,-26.68495652070606
Test,21,1833.0822012424471,14.0,"January 16, 2024",NA,NA,NA,NA,0.725817925137074,0.4781522425952331,2.8631870814085776,0.0,,0.019763874183506842,,172.92995929966656,-172.92995929966656
Test,21,1819.529355287552,14.0,"April 17, 2024",NA,NA,NA,NA,0.5477089301526665,0.3608181117771034,2.1605874956712694,0.0,,0.021855207672826855,,71.21258898007952,-71.21258898007952
Train,22,27422.887062072754,14.0,"September 27, 2024",1.9062094066757709,1.69171888372373,1.8493672539590902,-2.228024977392384,0.3757097969836989,0.24750901813127169,1.4820899289297673,0.0,,0.022576006892812604,,160.0813464704189,-160.0813464704189
Test,22,1920.0130853652956,14.0,"January 16, 2024",NA,NA,NA,NA,0.7594120964477854,0.5002833140306923,2.9957084672496492,0.0,,0.019538774909942918,,157.0603282499845,-157.0603282499845
Test,22,1905.0871937274935,14.0,"April 17, 2024",NA,NA,NA,NA,0.5390489496501139,0.3551131147596416,2.1264258368840765,0.0,,0.02166187265088568,,39.17220442121704,-39.17220442121704
Train,23,28887.88378715515,14.0,"May 11, 2024",3.0312402605389557,1.2239366617563756,1.2610846350767784,-3.349807013358389,0.34359269227905104,0.2263510043810698,1.3553952358147896,0.0,,0.02138567176513561,,198.8580735119325,-198.8580735119325
Test,23,2005.1951527595527,14.0,"January 16, 2024",NA,NA,NA,NA,0.7323681868411345,0.48246740513794834,2.8890263780715406,0.0,,0.01956420015344831,,186.2503871294034,-186.2503871294034
Test,23,1991.7026653289795,14.0,"April 17, 2024",NA,NA,NA,NA,0.5568791747322548,0.36685925909383166,2.196762030501983,0.0,,0.021627841334458837,,31.164099074408053,-31.164099074408053
Train,24,30089.09377193451,14.0,"February 29, 2024",3.537506360649353,1.1514728369379772,1.2925622505801064,-3.8445194674034915,0.6456558489369637,0.425343300877604,2.546965873518586,0.0,,0.020835345734633533,,8.328931719515102,-8.328931719515102
Test,24,2081.5859484672555,14.0,"January 16, 2024",NA,NA,NA,NA,0.720798043614854,0.47484525950169726,2.843384787435317,0.0,,0.01947577608171858,,324.4214995410631,-324.4214995410631
Test,24,2064.7493143081665,14.0,"April 17, 2024",NA,NA,NA,NA,0.5406282516193581,0.35615352276304724,2.132655824928424,0.0,,0.022140104693848216,,24.65557967602131,-24.65557967602131
Train,25,31619.214624881744,14.0,"March 23, 2024",4.050344806874082,0.8374704461422793,0.9466514602425464,-4.3345799289998554,0.5399387128080247,0.35569927037057064,2.129935750721983,0.0,,0.021692880017901994,,33.98762698008331,-33.98762698008331
Test,25,2169.161081790925,14.0,"January 16, 2024",NA,NA,NA,NA,0.7285014933086117,0.479920115907448,2.873773149146398,0.0,,0.0195304161292184,,362.21810307961636,-362.21810307961636
Test,25,2151.585287332535,14.0,"April 17, 2024",NA,NA,NA,NA,0.5407537561725528,0.3562362022911873,2.1331509119232774,0.0,,0.02135027490815017,,31.864700502127725,-31.864700502127725
