Type,episode,time_steps,Length,Date,actor_loss,critic_1_loss,critic_2_loss,q_predictions,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Test,6,531.4339601993561,14.0,"April 17, 2024",NA,NA,NA,NA,0.7535066479241762,0.49639293965813536,2.972412812324163,0.0,,0.022124052092647443,,470.44585460376356,-470.44585460376356
Train,7,2516.69234251976,14.0,"October 13, 2024",53.58487755202112,5.335048034831527,5.396708981311392,-53.61681799803461,0.7723407559612202,0.5088004191144911,3.046709096493957,0.0,,0.02037881400668497,,360.37464700863666,-360.37464700863666
Test,7,623.5311098098755,14.0,"January 16, 2024",NA,NA,NA,NA,0.8885863879599639,0.5853803818118872,3.505271747376571,0.0,,0.019320741003333527,,19.29527097913528,-19.29527097913528
Test,7,617.8008248806,14.0,"April 17, 2024",NA,NA,NA,NA,0.7750191941306495,0.5105649128986898,3.0572749275370663,0.0,,0.020539227895787375,,451.2632988168696,-451.2632988168696
Train,8,2922.626302242279,14.0,"December 11, 2024",54.7766411843754,6.27237662690736,6.352642967055242,-54.80616897628421,0.8341266320252204,0.549503540624108,3.2904403630186105,0.0,,0.019681424338505473,,0.7921191639023626,-0.7921191639023626
Test,8,713.1646726131439,14.0,"January 16, 2024",NA,NA,NA,NA,0.8858418790601634,0.5835723621421982,3.494445282288611,0.0,,0.01966856061008828,,28.052727971341632,-28.052727971341632
Test,8,707.5344972610474,14.0,"April 17, 2024",NA,NA,NA,NA,0.7880009341679307,0.5191169862171368,3.108484947408003,0.0,,0.02081548646801181,,510.7456045731743,-510.7456045731743
Train,9,3335.260452270508,14.0,"February 02, 2024",53.56521075822058,6.687049388619406,6.784605509512836,-53.595928125438235,0.9125505421074753,0.6011674182719835,3.5998048998322405,0.0,,0.01929977365512754,,32.76983000244451,-32.76983000244451
Test,9,787.448230266571,14.0,"January 16, 2024",NA,NA,NA,NA,0.8960341586442067,0.5902868027360249,3.534651513389371,0.0,,0.019348943350042686,,23.750224869500364,-23.750224869500364
Test,9,797.2677607536316,14.0,"April 17, 2024",NA,NA,NA,NA,0.8057744921036548,0.5308257995317951,3.1785976019867936,0.0,,0.022386376883600047,,541.0157304697827,-541.0157304697827
Train,10,3762.027944087982,14.0,"February 05, 2024",52.488413626239414,6.926934579032517,7.008475824126175,-52.51300518001829,0.90475994501789,0.5960351511557674,3.569072761411785,0.0,,0.019138940597858256,,33.71666362146213,-33.71666362146213
Test,10,875.148453950882,14.0,"January 16, 2024",NA,NA,NA,NA,0.9078622318739562,0.5980788667571997,3.5813105793844393,0.0,,0.01940102183580688,,24.727699108631196,-24.727699108631196
Test,10,884.1347470283508,14.0,"April 17, 2024",NA,NA,NA,NA,0.8049890112532407,0.5303083427190971,3.175499058198182,0.0,,0.024588720373930555,,545.2630560558994,-545.2630560558994
Train,11,4199.203000068665,14.0,"March 24, 2024",51.97079405614308,6.739605445592177,6.7943451549148275,-51.99642139673233,0.8274608328847125,0.5451122646617226,3.264145297375585,0.0,,0.02273133522671301,,807.0055897543606,-807.0055897543606
Test,11,961.9984729290009,14.0,"January 16, 2024",NA,NA,NA,NA,0.9168378186543855,0.6039917779695538,3.6167172333506263,0.0,,0.01943158671674997,,8.750177552265642,-8.750177552265642
Test,11,972.5351104736328,14.0,"April 17, 2024",NA,NA,NA,NA,0.7950039317526687,0.5237304007995861,3.136110184428662,0.0,,0.02319473377621338,,531.2197919790573,-531.2197919790573
Train,12,4645.471008300781,14.0,"March 30, 2024",53.79516241096315,7.090592979364807,7.149812371869173,-53.822813026961825,0.7455296377656527,0.49113786787717517,2.9409453166297848,0.0,,0.02383199489394262,,693.8433408550947,-693.8433408550947
Test,12,1051.3653538227081,14.0,"January 16, 2024",NA,NA,NA,NA,0.8994526377111517,0.5925388185316048,3.548136637913809,0.0,,0.019352642560877722,,13.865915768195599,-13.865915768195599
Test,12,1058.402011871338,14.0,"April 17, 2024",NA,NA,NA,NA,0.7851764217054192,0.5172562620307873,3.097342886411897,0.0,,0.022203396774002133,,449.69195550486313,-449.69195550486313
Train,13,5098.821800231934,14.0,"March 17, 2024",53.37977994197891,6.6657930525197155,6.711538970514777,-53.400120251235506,0.8100395746416563,0.5336355383240878,3.1954223851741737,0.0,,0.020513017288251594,,35.1937511616605,-35.1937511616605
Test,13,1144.951053380966,14.0,"January 16, 2024",NA,NA,NA,NA,0.9123641155936785,0.6010446047500759,3.599069489521412,0.0,,0.019422222767138956,,18.984736577047826,-18.984736577047826
Test,13,1150.3401989936829,14.0,"April 17, 2024",NA,NA,NA,NA,0.7623961814105901,0.5022491609292631,3.0074800055644495,0.0,,0.020279590914529952,,417.31539830011974,-417.31539830011974
Train,14,5574.51355266571,14.0,"October 04, 2024",52.51027598693257,6.840989888157873,6.8703862720479565,-52.524004415387196,0.73654941209686,0.4852219006713038,2.905520363301215,0.0,,0.02088635715534017,,748.8933022124148,-748.8933022124148
Test,14,1232.417778253555,14.0,"January 16, 2024",NA,NA,NA,NA,0.9137903455172838,0.6019841723920549,3.6046956430662047,0.0,,0.01930696799522145,,11.868087987677608,-11.868087987677608
Test,14,1239.0236222743988,14.0,"April 17, 2024",NA,NA,NA,NA,0.7805463500510222,0.5142060767594493,3.0790783039487946,0.0,,0.02197631535155622,,474.3627729516234,-474.3627729516234
Train,15,6062.764463663101,14.0,"September 28, 2024",53.88978824587095,7.005451488707747,7.05243892151685,-53.89743014602434,0.740753674818034,0.48799157275980937,2.922105226106637,0.0,,0.023179220154667137,,1410.3808510305566,-1410.3808510305566
Test,15,1321.7847547531126,14.0,"January 16, 2024",NA,NA,NA,NA,0.9124757117918035,0.601118121772113,3.5995097112102608,0.0,,0.019303647836386793,,19.64067825253471,-19.64067825253471
Test,15,1328.8406157493591,14.0,"April 17, 2024",NA,NA,NA,NA,0.7739304676136368,0.5098476847790028,3.052980148377257,0.0,,0.020652104596209107,,414.37075417009754,-414.37075417009754
Train,16,6556.915464878082,14.0,"March 25, 2024",54.37499212367194,7.45073044787915,7.495826928033715,-54.379324433349424,0.7646885338595043,0.5037593102743066,3.01652281601381,0.0,,0.021271824930646364,,594.4170973545494,-594.4170973545494
Test,16,1412.308935165405,14.0,"January 16, 2024",NA,NA,NA,NA,0.9259971650999346,0.6100257458449261,3.6528487775145346,0.0,,0.019272185566387972,,19.38340840675879,-19.38340840675879
Test,16,1419.0573484897614,14.0,"April 17, 2024",NA,NA,NA,NA,0.7851001691344487,0.5172060285816671,3.0970420873153643,0.0,,0.021670772653572968,,460.2340433586475,-460.2340433586475
Train,17,7051.316479921341,14.0,"November 09, 2024",53.19138878441992,7.471521131694317,7.507549901448545,-53.189909953446616,0.9408964342382224,0.6198410434626549,3.7116230147464324,0.0,,0.01889442379851239,,4.583728736744198,-4.583728736744198
Test,17,1501.7258825302122,14.0,"January 16, 2024",NA,NA,NA,NA,0.9263462949658707,0.610255744612624,3.6542260156444555,0.0,,0.019692152156002205,,20.620989454290807,-20.620989454290807
Test,17,1506.6241507530212,14.0,"April 17, 2024",NA,NA,NA,NA,0.7643442895866341,0.5035325300235416,3.015164850440367,0.0,,0.022310055422518783,,404.7478035344148,-404.7478035344148
Train,18,7568.817489385605,14.0,"December 02, 2024",51.32353676926522,7.256229917119656,7.287724641595213,-51.322917438688734,0.9057188082635472,0.5966668283235189,3.572855259422269,0.0,,0.02022946873435602,,90.47854328595663,-90.47854328595663
Test,18,1589.5427081584928,14.0,"January 16, 2024",NA,NA,NA,NA,0.9143727335049842,0.6023678362734991,3.6069930315778382,0.0,,0.019356828428040786,,19.572903654401888,-19.572903654401888
Test,18,1595.7244322299957,14.0,"April 17, 2024",NA,NA,NA,NA,0.7701602417636193,0.5073639462505878,3.0381074625783713,0.0,,0.021605336835099995,,419.291926149168,-419.291926149168
Train,19,8122.918842315674,14.0,"October 20, 2024",49.95512281854948,7.082896698975847,7.112915557897871,-49.95308485059511,0.7710310365915942,0.5079376059597468,3.041542550657165,0.0,,0.020364112391148582,,301.2337653557792,-301.2337653557792
Test,19,1677.8762004375455,14.0,"January 16, 2024",NA,NA,NA,NA,0.9053018878350411,0.596392170684226,3.5712106028995603,0.0,,0.019517280121232695,,14.769481454339045,-14.769481454339045
Test,19,1683.174657344818,14.0,"April 17, 2024",NA,NA,NA,NA,0.7429814098587545,0.48945915363476095,2.9308931355374863,0.0,,0.01952088151994831,,352.43848581627606,-352.43848581627606
Train,20,8687.25281214714,14.0,"November 07, 2024",48.49067900578181,6.711023481784477,6.737679889514332,-48.48675530581247,0.9427848169650879,0.6210850667975123,3.71907225627253,0.0,,0.01915811303760836,,7.682347124376644,-7.682347124376644
Test,20,1766.6599137783048,14.0,"January 16, 2024",NA,NA,NA,NA,0.9291302840281443,0.6120897729100575,3.6652082210183137,0.0,,0.019428721432222212,,26.125216975346856,-26.125216975346856
Test,20,1772.5914380550382,14.0,"April 17, 2024",NA,NA,NA,NA,0.7573972635112242,0.49895598819082543,2.987760408328296,0.0,,0.02080561286279608,,379.0227880753858,-379.0227880753858
Train,21,9141.066844463348,14.0,"March 02, 2024",46.80127200484276,6.525478258108099,6.5610658604030805,-46.797484901689344,0.7912730078583664,0.5212725535003825,3.1213925359304326,0.0,,0.02043315306400572,,188.70382820154543,-188.70382820154543
Test,21,1837.7439463138578,14.0,"January 16, 2024",NA,NA,NA,NA,0.9374510822167587,0.6175713243794809,3.698031882511861,0.0,,0.019316697376268066,,27.371676125342255,-27.371676125342255
Test,21,1841.456755876541,14.0,"April 17, 2024",NA,NA,NA,NA,0.7470974520966219,0.49217070808731966,2.947129988546823,0.0,,0.019695194784791918,,330.4621681644734,-330.4621681644734
Train,22,9574.801688432693,14.0,"September 27, 2024",46.53475190770058,6.37278449632937,6.414659704746945,-46.528082633302326,0.6835084368370338,0.4502797197309044,2.6962857468916446,0.0,,0.022148211115792054,,1305.3011141513032,-1305.3011141513032
Test,22,1907.0775473117824,14.0,"January 16, 2024",NA,NA,NA,NA,0.9311701496885784,0.6134335897356703,3.6732550283573073,0.0,,0.019407599177470643,,19.48176597134647,-19.48176597134647
Test,22,1910.023653745651,14.0,"April 17, 2024",NA,NA,NA,NA,0.763928711382272,0.5032587566108053,3.013525488687456,0.0,,0.022625310671896277,,419.40685843490974,-419.40685843490974
Train,23,10162.482100009918,14.0,"May 11, 2024",46.6747437389124,6.208991977785315,6.258631765753741,-46.6675706690266,0.6795674671492256,0.44768349906871996,2.6807395153815525,0.0,,0.023504425158532214,,1594.200069127321,-1594.200069127321
Test,23,1995.6442589759822,14.0,"January 16, 2024",NA,NA,NA,NA,0.9343102083765451,0.6155021885557507,3.6856418476392263,0.0,,0.01955202900595554,,22.12838034391847,-22.12838034391847
Test,23,1999.8198087215421,14.0,"April 17, 2024",NA,NA,NA,NA,0.7430421208524983,0.4894991486483909,2.9311326266370656,0.0,,0.019877919310666167,,326.9383808162586,-326.9383808162586
Train,24,10807.500013589859,14.0,"February 29, 2024",46.79148832105455,6.132119032731723,6.186061490061028,-46.78626341621081,0.8029495454926202,0.528964789338332,3.16745382837325,0.0,,0.02063193853899482,,147.323005985575,-147.323005985575
Test,24,2085.411069869995,14.0,"January 16, 2024",NA,NA,NA,NA,0.9286643206381427,0.6117828068898201,3.6633701011366466,0.0,,0.019643143776915305,,23.13377818422355,-23.13377818422355
Test,24,2087.869978666305,14.0,"April 17, 2024",NA,NA,NA,NA,0.7535553834139648,0.49642504548375477,2.9726050627769744,0.0,,0.02000307912780367,,367.0485058500594,-367.0485058500594
Train,25,11430.301409721375,14.0,"March 23, 2024",45.82324353286198,6.106049153199863,6.166397434215815,-45.815252250149136,0.7779536104150361,0.5124980392083269,3.0688505341815966,0.0,,0.022457472103439544,,472.1345209043755,-472.1345209043755
Test,25,2174.379823446274,14.0,"January 16, 2024",NA,NA,NA,NA,0.9411205295815295,0.6199886723475937,3.7125070200454653,0.0,,0.01914955771957731,,32.596900520076275,-32.596900520076275
Test,25,2176.4011280536647,14.0,"April 17, 2024",NA,NA,NA,NA,0.7497214316425491,0.49389932577635226,2.9574809926727657,0.0,,0.021324027759947545,,378.549588251631,-378.549588251631
Train,26,12080.288222074509,14.0,"October 22, 2024",45.30015447026207,5.842930269738038,5.901525353746755,-45.28985140579088,0.7655714025837945,0.504340923990112,3.0200055328749165,0.0,,0.020370885401930324,,338.45613752221044,-338.45613752221044
Test,26,2259.9966447353363,14.0,"January 16, 2024",NA,NA,NA,NA,0.9252697231430067,0.6095465237273455,3.6499791839960762,0.0,,0.019213385354741215,,23.492694720192937,-23.492694720192937
Test,26,2264.317827701568,14.0,"April 17, 2024",NA,NA,NA,NA,0.7407863301075971,0.4880130853174309,2.922234043816948,0.0,,0.019690189621198704,,337.3091805647218,-337.3091805647218
