Type,episode,time_steps,Length,Date,actor_loss,critic_1_loss,critic_2_loss,q_predictions,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,reward
train,17,1794.0600306987762,14.0,"February 09, 2024",81.84537420954022,16.16121875547937,15.458568451305231,-81.80409057367416,1.000171556989094,0.658890138134827,3.9454499289510587,0.0,,0.019420588636723465,,57.45517960588845,-57.45517960588845
test_jan17,17,1143.4385421276093,14.0,"January 16, 2024",NA,NA,NA,NA,0.9448956905862367,0.6224756620430018,3.7273991739101966,0.0,,0.019324697362669927,,6.951680972924758,-6.951680972924758
test_apr19,17,1142.0918893814087,14.0,"April 17, 2024",NA,NA,NA,NA,0.7950678844548605,0.5237725313765743,3.136362463332777,0.0,,0.020946518848059526,,481.7472053325153,-481.7472053325153
train,18,1903.0381882190704,14.0,"February 17, 2024",78.63286742142269,14.48435701873331,13.951900118518443,-78.60881311552865,0.9022080509197078,0.5943540217104176,3.559006118026452,0.0,,0.019624374481142022,,78.93356957981995,-78.93356957981995
test_jan17,18,1211.3222768306732,14.0,"January 16, 2024",NA,NA,NA,NA,0.9214444137445412,0.6070264974175079,3.634889206092859,0.0,,0.01864758505361477,,5.016343601401195,-5.016343601401195
test_apr19,18,1208.505967617035,14.0,"April 17, 2024",NA,NA,NA,NA,0.8018439474454796,0.5282364466406106,3.1630924948539514,0.0,,0.01996185047398588,,507.8944978199298,-507.8944978199298
train,19,2008.5361800193787,14.0,"May 02, 2024",76.25799477100372,15.744258392070021,15.32344364303918,-76.24602638539814,0.6157240816068966,0.4056249373899483,2.428891840658366,0.0,,0.02071329745021966,,680.7789707977832,-680.7789707977832
test_jan17,19,1278.4316582679749,14.0,"January 16, 2024",NA,NA,NA,NA,0.9342677388871509,0.6154742106278266,3.685474315136686,0.0,,0.019069234653400404,,9.886317465000948,-9.886317465000948
test_apr19,19,1275.17684340477,14.0,"April 17, 2024",NA,NA,NA,NA,0.8025495690751133,0.5287012940258127,3.165876012130614,0.0,,0.02035251589462708,,453.29790030060803,-453.29790030060803
train,20,2117.0732214450836,14.0,"March 21, 2024",74.98536772387368,15.711379001360564,15.341426467434282,-74.97014050824302,0.8008054642786339,0.5275523176904606,3.158995914314134,0.0,,0.021361578387142515,,288.20881481279275,-288.20881481279275
test_jan17,20,1345.5992753505707,14.0,"January 16, 2024",NA,NA,NA,NA,0.9367628589140597,0.6171179386139962,3.695316997688603,0.0,,0.019092663452608086,,13.63940391715528,-13.63940391715528
test_apr19,20,1340.7741782665253,14.0,"April 17, 2024",NA,NA,NA,NA,0.7580605543382303,0.4993929490117724,2.990376940190249,0.0,,0.02013172227038168,,416.92137024266054,-416.92137024266054
train,21,2224.8421170711517,14.0,"March 17, 2024",72.67798406737191,14.896556216513826,14.550918559233347,-72.67389771200362,0.8384915083923206,0.5523790213077601,3.3076588102261106,0.0,,0.01982808250017376,,78.29707411463188,-78.29707411463188
test_jan17,21,1412.806020498276,14.0,"January 16, 2024",NA,NA,NA,NA,0.9365662454570188,0.6169884141669502,3.6945414021973075,0.0,,0.01934396945067841,,7.950788346514862,-7.950788346514862
test_apr19,21,1406.966861963272,14.0,"April 17, 2024",NA,NA,NA,NA,0.757852405710488,0.49925582545818953,2.9895558410670002,0.0,,0.021160502013504546,,357.245504416943,-357.245504416943
train,22,2332.362007379532,14.0,"May 02, 2024",70.4930130158152,14.043794552839937,13.696192737313963,-70.48516031673977,0.5952178159859914,0.3921158787757822,2.3479992741064724,0.0,,0.020187301255506516,,572.6260687730312,-572.6260687730312
test_jan17,22,1480.8982503414156,14.0,"January 16, 2024",NA,NA,NA,NA,0.9292151822298275,0.6121457019028825,3.665543125166966,0.0,,0.019159737505807472,,5.633718130759882,-5.633718130759882
test_apr19,22,1472.7003107070923,14.0,"April 17, 2024",NA,NA,NA,NA,0.7554777389513482,0.4976914493288944,2.980188319334697,0.0,,0.019470486348023487,,367.94505208188065,-367.94505208188065
train,23,2440.776302099228,14.0,"December 17, 2024",68.89520791598729,15.32384320561375,14.975243149680042,-68.87388820023764,0.9122989934720479,0.6010017037863189,3.5988125975228624,0.0,,0.01937932112521886,,4.659909955745813,-4.659909955745813
test_jan17,23,1547.9899895191195,14.0,"January 16, 2024",NA,NA,NA,NA,0.9526689811793423,0.6275965280353063,3.7580630421275827,0.0,,0.019124466675091302,,15.753031022300105,-15.753031022300105
test_apr19,23,1538.6211416721346,14.0,"April 17, 2024",NA,NA,NA,NA,0.7754536873657292,0.5108511471008936,3.0589889047957697,0.0,,0.022075717764485744,,428.37003654227095,-428.37003654227095
train,24,2546.5771872997284,14.0,"May 09, 2024",67.63239840950284,12.919480777212552,12.571784099031772,-67.60903118054073,0.5830331963161884,0.38408893011756856,2.299933713278847,0.0,,0.020780419103582862,,967.1463657584871,-967.1463657584871
test_jan17,24,1615.4121732711794,14.0,"January 16, 2024",NA,NA,NA,NA,0.965394303837031,0.635979679450824,3.8082615535977515,0.0,,0.019483686016512694,,27.466973895863052,-27.466973895863052
test_apr19,24,1605.0461344718935,14.0,"April 17, 2024",NA,NA,NA,NA,0.7830385367287435,0.5158478723222873,3.0889094151035104,0.0,,0.01979299253419924,,447.8261201819961,-447.8261201819961
train,25,2653.0981936454773,14.0,"May 06, 2024",67.9310341108413,15.33022500432673,14.978344886341976,-67.8944745972043,0.5592077514624596,0.36839327216659146,2.2059477375244954,0.0,,0.020152162923624668,,851.7354110727899,-851.7354110727899
test_jan17,25,1682.187424182892,14.0,"January 16, 2024",NA,NA,NA,NA,0.9537262995198209,0.6282930651669022,3.762233923155108,0.0,,0.019424684984445155,,22.54416207587089,-22.54416207587089
test_apr19,25,1673.286100149155,14.0,"April 17, 2024",NA,NA,NA,NA,0.7697937457619227,0.5071225070699839,3.0366617189819367,0.0,,0.019272200036121904,,439.5679154541236,-439.5679154541236
train,26,2768.1849360466003,14.0,"February 05, 2024",67.23299231131871,14.40783542838125,14.065748630889825,-67.19193934542793,0.9958367198991069,0.6560344466396473,3.9283499798781345,0.0,,0.019809922159610006,,18.985502142131306,-18.985502142131306
test_jan17,26,1751.8499724864962,14.0,"January 16, 2024",NA,NA,NA,NA,0.9549605769734208,0.6291061789134557,3.7671028677452503,0.0,,0.019256378646090932,,18.455698092768667,-18.455698092768667
test_apr19,26,1742.7131171226504,14.0,"April 17, 2024",NA,NA,NA,NA,0.7457894690744068,0.491309038798524,2.941970292206726,0.0,,0.020419457559251314,,383.28619353322335,-383.28619353322335
train,27,2882.6829442977905,14.0,"November 07, 2024",65.65312442893074,14.768363534605928,14.469182614325767,-65.60921094247273,0.962252509691973,0.6339099373513183,3.7958678883312444,0.0,,0.019437317252594136,,9.503513070108617,-9.503513070108617
test_jan17,27,1821.5683789253237,14.0,"January 16, 2024",NA,NA,NA,NA,0.972651298511224,0.6407604215044344,3.8368887515235666,0.0,,0.019208636595165255,,33.303609592093814,-33.303609592093814
test_apr19,27,1811.6030924320223,14.0,"April 17, 2024",NA,NA,NA,NA,0.7592168395299325,0.5001546832406248,2.994938222997751,0.0,,0.019559125693146304,,377.4514504366141,-377.4514504366141
train,28,2999.11984705925,14.0,"November 21, 2024",61.991291764236635,14.867410614376976,14.599300794658207,-61.93826316368012,0.9459054010874366,0.6231408362193357,3.7313822528103935,0.0,,0.019330139508761324,,24.60703552722144,-24.60703552722144
test_jan17,28,1892.1442561149602,14.0,"January 16, 2024",NA,NA,NA,NA,0.9567077682471457,0.6302571885494,3.7739951410143733,0.0,,0.0193726556650289,,20.10745315443887,-20.10745315443887
test_apr19,28,1879.1886858940127,14.0,"April 17, 2024",NA,NA,NA,NA,0.7821022345642792,0.515231057878637,3.085215915440939,0.0,,0.020185950359532013,,507.09289942313654,-507.09289942313654
train,29,3105.630053758621,14.0,"June 05, 2024",53.32350755021686,11.797490393033339,11.560329020644227,-53.27561325686319,0.5589859737885657,0.36824717010923386,2.205072874905583,0.0,,0.020059833653360504,,728.0269328963219,-728.0269328963219
test_jan17,29,1959.2273218631747,14.0,"January 16, 2024",NA,NA,NA,NA,0.9630521796643591,0.6344367416329293,3.7990224049876047,0.0,,0.019483571251543607,,50.487613875704994,-50.487613875704994
test_apr19,29,1946.171056747437,14.0,"April 17, 2024",NA,NA,NA,NA,0.7726253396660387,0.5089878963480406,3.047831714658925,0.0,,0.019770633780599234,,460.89010556475966,-460.89010556475966
train,30,3215.156436920166,14.0,"January 31, 2024",44.81557853165127,9.806090723634476,9.585843755375771,-44.76942929767427,0.9909624620632623,0.6528233970988743,3.909122138316617,0.0,,0.019378135023809924,,1.1703393341484645,-1.1703393341484645
test_jan17,30,2026.6237034797673,14.0,"January 16, 2024",NA,NA,NA,NA,0.9738289626700339,0.6415362397076726,3.8415343695070296,0.0,,0.019525600727730515,,59.022177155434534,-59.022177155434534
test_apr19,30,2013.442164421082,14.0,"April 17, 2024",NA,NA,NA,NA,0.7781830013492965,0.512649156707425,3.069755429385779,0.0,,0.01960870052782982,,470.7227698725779,-470.7227698725779
train,31,3324.5619201660156,14.0,"March 20, 2024",40.548155835696626,8.686783180527744,8.502272268402434,-40.50699883415585,0.8375332399526236,0.5517477359845667,3.303878658590223,0.0,,0.02034844941653913,,309.75857183271467,-309.75857183271467
test_jan17,31,2094.2331249713907,14.0,"January 16, 2024",NA,NA,NA,NA,0.993032300537833,0.6541869593286699,3.9172871816088017,0.0,,0.01947160857713072,,56.465513872705934,-56.465513872705934
test_apr19,31,2080.2058382034306,14.0,"April 17, 2024",NA,NA,NA,NA,0.790186064491672,0.5205565000793247,3.1171047908941567,0.0,,0.023668031822338103,,514.5781941234549,-514.5781941234549
train,32,3433.3046674728394,14.0,"March 18, 2024",37.06525690214975,8.023391695072254,7.858349179405542,-37.02668691532953,0.8645194122393614,0.569525608851963,3.4103329871375077,0.0,,0.021144303856162217,,215.91982709685723,-215.91982709685723
test_jan17,32,2161.5604996681222,14.0,"January 16, 2024",NA,NA,NA,NA,0.9707155475171914,0.6394851930389375,3.829252652927776,0.0,,0.01960875881363889,,61.83340968992494,-61.83340968992494
test_apr19,32,2147.015759706497,14.0,"April 17, 2024",NA,NA,NA,NA,0.7838796494767398,0.5164019781562743,3.0922274141094204,0.0,,0.0206947765386827,,473.92505736068665,-473.92505736068665
train,33,3544.0047466754913,14.0,"February 05, 2024",35.814692925839196,8.193782509792419,8.05056291676703,-35.7753014876729,0.9994937059267021,0.6584435853639405,3.9427759602631305,0.0,,0.019379871061886374,,17.334074367688935,-17.334074367688935
test_jan17,33,2229.5832152366647,14.0,"January 16, 2024",NA,NA,NA,NA,0.959583159961319,0.632151430822643,3.7853379091176262,0.0,,0.019293413499678013,,42.778099889024375,-42.778099889024375
test_apr19,33,2213.689721107483,14.0,"April 17, 2024",NA,NA,NA,NA,0.7774902333227726,0.5121927769818646,3.0670226166578693,0.0,,0.021748721017363783,,461.0465061581999,-461.0465061581999
train,34,3654.860461950302,14.0,"February 01, 2024",34.47942703962326,7.712531563604162,7.584942390521367,-34.44314679361525,1.008407273365136,0.6643156396527701,3.977937961992641,0.0,,0.019645600270799635,,9.03459840828685,-9.03459840828685
test_jan17,34,2297.534508228303,14.0,"January 16, 2024",NA,NA,NA,NA,0.9676662050971845,0.6374763560206294,3.817223688746282,0.0,,0.019714822277858847,,52.78747110360738,-52.78747110360738
test_apr19,34,2280.19308924675,14.0,"April 17, 2024",NA,NA,NA,NA,0.7812508579834141,0.5146701904663902,3.0818574279424533,0.0,,0.021724594945465595,,468.0308093247599,-468.0308093247599
train,35,3763.643606185913,14.0,"March 13, 2024",33.00699591778574,7.429434032755948,7.321835859723034,-32.969820062319435,0.8711950280360521,0.5739233518028416,3.436666777262525,0.0,,0.019615667856647173,,119.43844885501274,-119.43844885501274
test_jan17,35,2364.521449804307,14.0,"January 16, 2024",NA,NA,NA,NA,0.9594984671296541,0.6320956371228867,3.7850038151071055,0.0,,0.019174330395836672,,31.331747574205718,-31.331747574205718
test_apr19,35,2346.5260310173035,14.0,"April 17, 2024",NA,NA,NA,NA,0.722178410608896,0.47575461369501176,2.848830022125816,0.0,,0.020690256720526864,,350.0729565238062,-350.0729565238062
train,36,3870.291900873184,14.0,"September 25, 2024",34.175508777300514,6.766389391606762,6.660611206044753,-34.138870557149254,0.5205960613904221,0.3429567741704179,2.0536333782659697,0.0,,0.020543786586092523,,978.8631648103172,-978.8631648103172
test_jan17,36,2431.849996328355,14.0,"January 16, 2024",NA,NA,NA,NA,0.9755007496050712,0.6426375746905176,3.8481291897635845,0.0,,0.019408391207959726,,34.12095350124686,-34.12095350124686
test_apr19,36,2412.3301088809967,14.0,"April 17, 2024",NA,NA,NA,NA,0.7288985131709556,0.4801816635090704,2.875339302449523,0.0,,0.019858479720557615,,356.73592983609643,-356.73592983609643
train,37,3978.700926065445,14.0,"October 22, 2024",35.364668233054026,6.638421247225432,6.531260635969894,-35.322713668857304,0.7538912103537107,0.49664628058804516,2.9739298238805048,0.0,,0.021909997658348217,,350.64075701288516,-350.64075701288516
test_jan17,37,2499.1463046073923,14.0,"January 16, 2024",NA,NA,NA,NA,0.9739854475905438,0.64163932839298,3.842151667023835,0.0,,0.019548557586704682,,53.15654754993522,-53.15654754993522
test_apr19,37,2478.6247148513794,14.0,"April 17, 2024",NA,NA,NA,NA,0.7439746520939796,0.49011347889425766,2.934811250863814,0.0,,0.020362148671447425,,396.5623356106985,-396.5623356106985
train,38,4084.1142070293427,14.0,"September 24, 2024",37.28857251008352,6.938040106779053,6.824537450979863,-37.240961274930406,0.5186580950124984,0.34168008626070034,2.0459885404832288,0.0,,0.02033236861386853,,1164.2084654186276,-1164.2084654186276
test_jan17,38,2566.728602886201,14.0,"January 16, 2024",NA,NA,NA,NA,0.9697918938923354,0.6388767111637855,3.8256090488849472,0.0,,0.01928778723458189,,31.503781027792424,-31.503781027792424
test_apr19,38,2545.281180381775,14.0,"April 17, 2024",NA,NA,NA,NA,0.7413930655207887,0.4884127887257259,2.924627477399553,0.0,,0.02050292430816111,,383.6168938804986,-383.6168938804986
train,39,4192.065055370331,14.0,"March 03, 2024",37.33452577108429,7.296873539686203,7.182842355044115,-37.281289587418236,0.7728299732581216,0.5091227042765513,3.0486389477637803,0.0,,0.019859321009859883,,213.22222660578151,-213.22222660578151
test_jan17,39,2634.17806339264,14.0,"January 16, 2024",NA,NA,NA,NA,0.9660141177564934,0.6363879986798185,3.8107065789210703,0.0,,0.01939975425103391,,45.9749122238462,-45.9749122238462
test_apr19,39,2612.302632331848,14.0,"April 17, 2024",NA,NA,NA,NA,0.7253178365615245,0.4778227956835287,2.8612143454103505,0.0,,0.020658087830493083,,345.88648564117483,-345.88648564117483
train,40,4301.466544151306,14.0,"February 14, 2024",34.13178902296793,6.422884733283094,6.302510014779511,-34.08307438379242,0.9127904687539181,0.6013254764572146,3.600751356031225,0.0,,0.019130998328498867,,18.06312662926956,-18.06312662926956
test_jan17,40,2701.606330156327,14.0,"January 16, 2024",NA,NA,NA,NA,0.9665573981000981,0.6367458993401027,3.8128496966473286,0.0,,0.01948956335060862,,33.444147467764516,-33.444147467764516
test_apr19,40,2679.2362060546875,14.0,"April 17, 2024",NA,NA,NA,NA,0.7579396854699685,0.4993133233668034,2.989900139920977,0.0,,0.01982971642355898,,410.2187871048991,-410.2187871048991
train,41,4410.785952806473,14.0,"December 16, 2024",33.394214587552206,5.986238735861012,5.855045767767089,-33.34802421359789,0.9074851583380079,0.5978304593390413,3.579823109814628,0.0,,0.01961047858545682,,0.18073159983585563,-0.18073159983585563
test_jan17,41,2769.6139528751382,14.0,"January 16, 2024",NA,NA,NA,NA,0.9647708827505502,0.6355689839027285,3.8058022988187377,0.0,,0.019473445628039533,,33.68593609810141,-33.68593609810141
test_apr19,41,2745.331817150116,14.0,"April 17, 2024",NA,NA,NA,NA,0.7347469895919442,0.4840345059639235,2.898410215352828,0.0,,0.020056271087658735,,371.64709060998234,-371.64709060998234
train,42,4517.430104970932,14.0,"September 30, 2024",32.631342713321956,6.234977010105338,6.098995844434414,-32.58357193072637,0.5689993336414164,0.3748437424777784,2.244573308250161,0.0,,0.021178704631915013,,756.9383496588288,-756.9383496588288
test_jan17,42,2837.3868730068216,14.0,"January 16, 2024",NA,NA,NA,NA,0.9613674981117766,0.6333269119710708,3.7923767183896446,0.0,,0.01960718844761925,,25.855870351147864,-25.855870351147864
test_apr19,42,2812.247958421707,14.0,"April 17, 2024",NA,NA,NA,NA,0.722038537136718,0.47566246825180125,2.8482782530048003,0.0,,0.021049145047031235,,312.8339800730864,-312.8339800730864
train,43,4624.669295549393,14.0,"March 30, 2024",31.207279957476118,5.117778902252515,4.95778603452657,-31.15374597339403,0.6672248551622668,0.439552468686779,2.632050710699272,0.0,,0.02017903821475594,,288.67955654323384,-288.67955654323384
test_jan17,43,2905.021305322648,14.0,"January 16, 2024",NA,NA,NA,NA,0.9346171640006339,0.6157044038978514,3.6868527179512127,0.0,,0.019337369346527255,,14.67198261661584,-14.67198261661584
test_apr19,43,2879.163008213043,14.0,"April 17, 2024",NA,NA,NA,NA,0.7151191507240882,0.47110413479653923,2.8209828430930446,0.0,,0.01997219877419752,,294.39497414102254,-294.39497414102254
train,44,4734.685361862183,14.0,"November 28, 2024",31.275970270236332,4.970048191025853,4.840404840097541,-31.224918034814653,0.9461403646934672,0.6232956248670943,3.7323091309406884,0.0,,0.01943018568332821,,135.3701179521158,-135.3701179521158
