Type,episode,time_steps,Length,Date,actor_loss,critic_1_loss,critic_2_loss,q_predictions,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,reward
train,1,166.86763048171997,14.0,"November 08, 2024",-0.37278762940938276,0.01612913706126814,0.0156651491023738,0.2539215986921807,1.079810770597327,0.7113546299398552,4.259608562514104,0.0,,0.02009758184307684,,139.23859423557863,-139.23859423557863
test_jan17,1,95.87985467910767,14.0,"January 16, 2024",NA,NA,NA,NA,1.090479771629949,0.71838312371677,4.301695351597427,0.0,,0.02053600538485495,,409.4113881256103,-409.4113881256103
test_apr19,1,100.87322974205017,14.0,"April 17, 2024",NA,NA,NA,NA,1.151506294881632,0.7585860009673858,4.542431143517285,0.0,,0.026764142729089325,,1873.1666260568657,-1873.1666260568657
train,2,346.000648021698,14.0,"November 16, 2024",-0.8676379966948714,0.08076012403069485,0.08029748796321828,0.6955907499816801,1.1013310985473708,0.7255317296150302,4.344501374940308,0.0,,0.022286479214119945,,649.6281666858152,-649.6281666858152
test_jan17,2,198.45949244499207,14.0,"January 16, 2024",NA,NA,NA,NA,1.0905214651227426,0.7184105904358882,4.3018598229694005,0.0,,0.020510360470781006,,352.2704139805791,-352.2704139805791
test_apr19,2,206.95190834999084,14.0,"April 17, 2024",NA,NA,NA,NA,1.1647702249623377,0.7673239746300199,4.594754339101913,0.0,,0.026314403752251667,,1979.8926150582943,-1979.8926150582943
train,3,532.3262672424316,14.0,"March 21, 2024",-0.2831651539665819,0.2398050459146145,0.23064431252091058,0.037085288652590295,1.1627755994604798,0.766009960985798,4.586885993926939,0.0,,0.02691373314044709,,1681.390047251404,-1681.390047251404
test_jan17,3,301.0354015827179,14.0,"January 16, 2024",NA,NA,NA,NA,1.0671334064196067,0.7030030724736642,4.2095992363692565,0.0,,0.02028034796294723,,318.66477344337255,-318.66477344337255
test_apr19,3,312.6049749851227,14.0,"April 17, 2024",NA,NA,NA,NA,1.1647225725739025,0.7672925823267907,4.594566361238274,0.0,,0.026137454336448346,,1925.774471119477,-1925.774471119477
train,4,717.5752539634705,14.0,"June 02, 2024",7.512929407702315,0.3925363465456203,0.3849005160875441,-7.599307441729165,1.2562044519546578,0.8275587513863027,4.9554416250676825,0.0,,0.02772101542825561,,3853.2462820692235,-3853.2462820692235
test_jan17,4,404.9416723251343,14.0,"January 16, 2024",NA,NA,NA,NA,1.064272348216587,0.7011182727896241,4.198313010716321,0.0,,0.020370580387437096,,316.6152893578406,-316.6152893578406
test_apr19,4,418.03193855285645,14.0,"April 17, 2024",NA,NA,NA,NA,1.1289565197103977,0.7437307250163168,4.453477395307293,0.0,,0.026366171670784023,,1844.0260313583408,-1844.0260313583408
train,5,902.9502606391907,14.0,"May 25, 2024",24.832798288691613,1.5814776733916784,1.5717519165814988,-24.876181063907488,1.1969212027923115,0.7885043032201804,4.721582654013056,0.0,,0.029027982929826765,,4084.6701328986956,-4084.6701328986956
test_jan17,5,509.4613447189331,14.0,"January 16, 2024",NA,NA,NA,NA,0.9760954300634517,0.6430293365703977,3.8504750692838297,0.0,,0.020069943659173296,,160.78526295880673,-160.78526295880673
test_apr19,5,519.7541100978851,14.0,"April 17, 2024",NA,NA,NA,NA,1.0801102949325685,0.7115519497188899,4.260790118077186,0.0,,0.02419700994457904,,1619.6452768033737,-1619.6452768033737
train,6,1086.3906207084656,14.0,"February 21, 2024",39.72647834675653,3.6737224422173487,3.664836953904125,-39.759241169407254,0.973888457867618,0.6415754337826104,3.8417690645665257,0.0,,0.020460857678875878,,325.54179928928454,-325.54179928928454
test_jan17,6,609.983583688736,14.0,"January 16, 2024",NA,NA,NA,NA,0.9124759593784746,0.6011182848765467,3.5995106878835146,0.0,,0.02009840385913355,,99.29450672632777,-99.29450672632777
test_apr19,6,624.4731197357178,14.0,"April 17, 2024",NA,NA,NA,NA,0.9519064834169687,0.6270942119551615,3.7550551614081513,0.0,,0.023795773291907265,,1129.1565518460243,-1129.1565518460243
train,7,1273.4761097431183,14.0,"January 31, 2024",45.503767129920774,5.324973406913203,5.301749570073471,-45.521027641636984,0.941703144112422,0.6203724854705105,3.7148053022186285,0.0,,0.01960898760816047,,28.200734578390712,-28.200734578390712
test_jan17,7,712.8400075435638,14.0,"January 16, 2024",NA,NA,NA,NA,0.9241338688563087,0.6087982489112548,3.6454984964745867,0.0,,0.01957221906619309,,81.10025107497366,-81.10025107497366
test_apr19,7,729.2602999210358,14.0,"April 17, 2024",NA,NA,NA,NA,0.9119118033360258,0.6007466317834951,3.5972852202604484,0.0,,0.02434435299825559,,996.3474433013594,-996.3474433013594
train,8,1459.1752169132233,14.0,"December 27, 2024",47.60546399582,6.898793388158083,6.861308405087108,-47.6114714429492,0.9604431478885538,0.6327179711928522,3.7887303664242657,0.0,,0.019945829683207118,,140.38437522120816,-140.38437522120816
test_jan17,8,815.6943926811218,14.0,"January 16, 2024",NA,NA,NA,NA,0.9595634512381469,0.6321384471667465,3.7852601626751254,0.0,,0.019906465236275844,,61.95869771758003,-61.95869771758003
test_apr19,8,817.3981223106384,14.0,"April 17, 2024",NA,NA,NA,NA,0.9386648936819307,0.6183709556011131,3.702820093419839,0.0,,0.0246243052568069,,1067.1491237632044,-1067.1491237632044
train,9,1568.7957274913788,14.0,"March 02, 2024",49.933052483059114,8.289461113357296,8.249412113334984,-49.93738315786634,0.9073462477934972,0.5977389482505465,3.579275139224834,0.0,,0.021158440990894863,,665.7696004907353,-665.7696004907353
test_jan17,9,885.3767898082733,14.0,"January 16, 2024",NA,NA,NA,NA,0.9256140977515138,0.6097733898402466,3.6513376637140484,0.0,,0.019207896161894767,,10.431018875689155,-10.431018875689155
test_apr19,9,887.7392790317535,14.0,"April 17, 2024",NA,NA,NA,NA,0.9002439736424417,0.5930601325376226,3.551258278668395,0.0,,0.024498131379661246,,864.3374674815922,-864.3374674815922
train,10,1725.5405321121216,14.0,"December 17, 2024",52.30629996742521,9.546249403086092,9.503150071771373,-52.31214894283386,0.9217126783669433,0.6072032240129343,3.6359474491792563,0.0,,0.019551212718617948,,22.811333125855647,-22.811333125855647
test_jan17,10,986.2184607982635,14.0,"January 16, 2024",NA,NA,NA,NA,0.910264164028662,0.5996612047052716,3.590785656917796,0.0,,0.019420472150890985,,10.12451781492435,-10.12451781492435
test_apr19,10,993.9081010818481,14.0,"April 17, 2024",NA,NA,NA,NA,0.8377737210455508,0.5519061594264555,3.3048273019548233,0.0,,0.023260229761827286,,688.6289266519077,-688.6289266519077
train,11,1878.9172208309174,14.0,"November 21, 2024",52.15797407286508,9.997182687655801,9.957385493885903,-52.16376342659905,0.9161991475329039,0.6035710360473154,3.6141978206426133,0.0,,0.020252160731775708,,127.21241342450182,-127.21241342450182
test_jan17,11,1080.8325731754303,14.0,"January 16, 2024",NA,NA,NA,NA,0.9295740787565521,0.6123821347232508,3.6669588905583828,0.0,,0.019557107832525306,,35.78687021106194,-35.78687021106194
test_apr19,11,1098.1957566738129,14.0,"April 17, 2024",NA,NA,NA,NA,0.8426234784718085,0.5551010686579554,3.323958494957822,0.0,,0.02321364435502117,,670.6389899027963,-670.6389899027963
train,12,2065.161149263382,14.0,"November 11, 2024",51.164345675990695,10.946143016884369,10.908889780087131,-51.17439449684961,0.9249496700527877,0.6093356800742208,3.64871664715103,0.0,,0.02162646287320967,,56.26547247836538,-56.26547247836538
test_jan17,12,1184.6059012413025,14.0,"January 16, 2024",NA,NA,NA,NA,0.9134563022011739,0.6017641122982085,3.6033779179533454,0.0,,0.019470906490703693,,9.829872963036372,-9.829872963036372
test_apr19,12,1201.7357630729675,14.0,"April 17, 2024",NA,NA,NA,NA,0.839632614454127,0.5531307558731323,3.3121602148091673,0.0,,0.023254992933251596,,643.9467577516293,-643.9467577516293
