Type,episode,time_steps,Length,Date,actor_loss,critic_1_loss,critic_2_loss,q_predictions,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,reward
train,1,289.41601610183716,14.0,"February 12, 2024",-0.779382483185535,0.08024078108246613,0.07711464137173607,0.5919931173525367,1.093816807098307,0.7205814863330049,4.314859199598837,0.0,,0.020827023758740244,,484.1089559662945,-484.1089559662945
test_jan17,1,88.58173441886902,14.0,"January 16, 2024",NA,NA,NA,NA,1.0706122063975279,0.7052948263052725,4.2233223132052355,0.0,,0.020475069669142348,,316.6672808796324,-316.6672808796324
test_apr19,1,82.27916097640991,14.0,"April 17, 2024",NA,NA,NA,NA,1.1663994571705094,0.7683972755324429,4.601181290613437,0.0,,0.027180987123087193,,1976.1526542564384,-1976.1526542564384
train,2,571.7880501747131,14.0,"October 13, 2024",2.0692209047677657,0.3160479391614596,0.23531216442019545,-2.244637836316369,1.1677584205849572,0.7692925295372286,4.606542093037305,0.0,,0.023336362792057214,,1906.2675611178631,-1906.2675611178631
test_jan17,2,178.70009517669678,14.0,"January 16, 2024",NA,NA,NA,NA,1.024905546591134,0.6751843245787729,4.043019907657325,0.0,,0.02025160428778998,,235.47321824878915,-235.47321824878915
test_apr19,2,174.5422923564911,14.0,"April 17, 2024",NA,NA,NA,NA,1.1564772726546528,0.7618607673898485,4.562040523292507,0.0,,0.02558996812128469,,1914.740890120497,-1914.740890120497
train,3,872.2390093803406,14.0,"March 26, 2024",16.411131120863416,0.6487691198375874,0.5231900702873689,-16.435360178883588,1.198773623746342,0.7897246357618876,4.728890034502322,0.0,,0.027261385272039664,,2593.5679447246866,-2593.5679447246866
test_jan17,3,252.4327461719513,14.0,"January 16, 2024",NA,NA,NA,NA,0.9787174917437244,0.6447566908134202,3.860818507864791,0.0,,0.020139563340609047,,168.89836514643866,-168.89836514643866
test_apr19,3,249.22095465660095,14.0,"April 17, 2024",NA,NA,NA,NA,1.0687067620111523,0.7040395631394953,4.215805767302379,0.0,,0.026199387393028645,,1559.8232592209602,-1559.8232592209602
train,4,1146.7453343868256,14.0,"February 23, 2024",34.47286019793579,1.5427737635937298,1.4634694925930707,-34.49435070795672,1.0175097912377766,0.6703121701645312,4.013845330326533,0.0,,0.021004563630857304,,661.227801239387,-661.227801239387
test_jan17,4,326.80169773101807,14.0,"January 16, 2024",NA,NA,NA,NA,0.9651624169932762,0.6358269177036557,3.807346812596738,0.0,,0.020057014581106973,,92.4905766033237,-92.4905766033237
test_apr19,4,321.71515417099,14.0,"April 17, 2024",NA,NA,NA,NA,0.9719119957448303,0.6402733857569488,3.833972369802086,0.0,,0.02482362968262204,,1133.356440588147,-1133.356440588147
train,5,1423.2876439094543,14.0,"October 12, 2024",48.386536091566086,2.789333298547371,2.682320996620027,-48.410050860473085,0.9285544502937368,0.6117104268207235,3.662936687549245,0.0,,0.021973553776672712,,1114.5321400441671,-1114.5321400441671
test_jan17,5,399.8985879421234,14.0,"January 16, 2024",NA,NA,NA,NA,0.945928739456819,0.6231562110031105,3.731474317383894,0.0,,0.01977513346938053,,70.33183066699942,-70.33183066699942
test_apr19,5,394.5879681110382,14.0,"April 17, 2024",NA,NA,NA,NA,0.9098789840972507,0.5994074569792521,3.589266209456603,0.0,,0.024300921676202743,,927.9561255754486,-927.9561255754486
train,6,1705.3109967708588,14.0,"February 08, 2024",56.08721275698571,4.356784256241683,4.1655431743046005,-56.10171486224447,0.944070135965088,0.6219318055470193,3.7241425481857475,0.0,,0.01961979836995388,,69.90514460304277,-69.90514460304277
test_jan17,6,474.27224922180176,14.0,"January 16, 2024",NA,NA,NA,NA,0.9214654056446856,0.6070403264010346,3.634972014377448,0.0,,0.01958336188765635,,49.287159887547666,-49.287159887547666
test_apr19,6,467.0086119174957,14.0,"April 17, 2024",NA,NA,NA,NA,0.8475143954448064,0.5583230928571291,3.343252053036704,0.0,,0.022431093008866854,,729.4793366228333,-729.4793366228333
train,7,1988.8344926834106,14.0,"October 13, 2024",60.06097520816894,5.884886180361112,5.62245999210115,-60.0719591095334,0.840640518236416,0.5537947398243831,3.3161361666130675,0.0,,0.021572926646673696,,599.4755038704291,-599.4755038704291
test_jan17,7,546.7932724952698,14.0,"January 16, 2024",NA,NA,NA,NA,0.9308298897664401,0.6132094342840057,3.6719127801437534,0.0,,0.019629620366629,,32.242893710924776,-32.242893710924776
test_apr19,7,540.2153732776642,14.0,"April 17, 2024",NA,NA,NA,NA,0.8511393117113462,0.5607111047565867,3.357551525488539,0.0,,0.023077411346367857,,674.5749063731996,-674.5749063731996
train,8,2273.881399154663,14.0,"December 11, 2024",63.00456952764874,7.814993305752675,7.514657227854643,-63.014757264228095,0.8924531641119017,0.5879277254701654,3.5205253022165603,0.0,,0.02001135269474883,,39.049790386329356,-39.049790386329356
test_jan17,8,619.1355724334717,14.0,"January 16, 2024",NA,NA,NA,NA,0.9160421556140518,0.6034676133631022,3.613578523132343,0.0,,0.01978839926904725,,37.291662174830996,-37.291662174830996
test_apr19,8,612.3852150440216,14.0,"April 17, 2024",NA,NA,NA,NA,0.8487052193420903,0.5591075803949855,3.347949583203501,0.0,,0.024578649246777575,,686.5788354192521,-686.5788354192521
train,9,2562.7111139297485,14.0,"February 02, 2024",63.76827592367218,10.62166633740777,10.280602287811538,-63.81265570152374,0.9395378817821329,0.6189460601878325,3.7062638334600817,0.0,,0.01903087898652598,,15.571437000013693,-15.571437000013693
test_jan17,9,692.4009222984314,14.0,"January 16, 2024",NA,NA,NA,NA,0.9369316506700829,0.6172291347609608,3.695982842880008,0.0,,0.019872585738770144,,45.76389307865798,-45.76389307865798
test_apr19,9,683.963917016983,14.0,"April 17, 2024",NA,NA,NA,NA,0.9833405999649407,0.6478022887342983,3.8790556211634653,0.0,,0.028165612165097272,,1121.4130544813272,-1121.4130544813272
train,10,2855.320093393326,14.0,"February 05, 2024",65.09959301352501,14.092905933658281,13.67033886261994,-65.17994987396966,0.9436555258469096,0.6216586698873121,3.7225070053132523,0.0,,0.02002819786771075,,29.831750659879845,-29.831750659879845
test_jan17,10,764.9553046226501,14.0,"January 16, 2024",NA,NA,NA,NA,0.946592230423612,0.6235933036715697,3.734091638751916,0.0,,0.020261536919150946,,94.2414083315783,-94.2414083315783
test_apr19,10,758.3933289051056,14.0,"April 17, 2024",NA,NA,NA,NA,0.9724189681096119,0.6406073675514986,3.8359722607874205,0.0,,0.028144250143912402,,1073.377477474847,-1073.377477474847
train,11,3148.4636931419373,14.0,"March 24, 2024",67.42525477210681,18.42736288851925,17.97910923883319,-67.54447168395633,0.9785543188629018,0.6446491962528762,3.8601748278615395,0.0,,0.025899464463137605,,1492.2690806438818,-1492.2690806438818
test_jan17,11,840.1170449256897,14.0,"January 16, 2024",NA,NA,NA,NA,0.9498975162475111,0.625770750348457,3.747130241607527,0.0,,0.019924420947518028,,46.25991248229392,-46.25991248229392
test_apr19,11,830.0476999282837,14.0,"April 17, 2024",NA,NA,NA,NA,0.9210104814922296,0.6067406327779167,3.633177441783936,0.0,,0.02696342338268062,,901.7739171516139,-901.7739171516139
train,12,3445.0852587223053,14.0,"March 30, 2024",74.4760101054396,23.16172572810735,22.700269042558613,-74.57960159863744,0.9155336501005832,0.603132621565274,3.611572584223198,0.0,,0.025324939148495842,,1507.0128437828248,-1507.0128437828248
test_jan17,12,915.5425221920013,14.0,"January 16, 2024",NA,NA,NA,NA,0.9212292347503728,0.606884742419377,3.634040373768722,0.0,,0.0195110595283824,,25.204864921589852,-25.204864921589852
test_apr19,12,902.6948907375336,14.0,"April 17, 2024",NA,NA,NA,NA,0.8691309418219394,0.5725635790306257,3.4285244253330895,0.0,,0.025773438067327407,,743.7799211085517,-743.7799211085517
train,13,3743.6919825077057,14.0,"March 17, 2024",76.75185870556604,25.901401780368317,25.378954645246267,-76.83047171575683,0.8829218055883681,0.5816486845493363,3.4829262547864506,0.0,,0.02014508018068611,,206.92150126044203,-206.92150126044203
test_jan17,13,990.5886211395263,14.0,"January 16, 2024",NA,NA,NA,NA,0.9341956821101124,0.6154267412717476,3.6851900674954976,0.0,,0.019719409268721417,,28.021255161821408,-28.021255161821408
test_apr19,13,977.1585800647736,14.0,"April 17, 2024",NA,NA,NA,NA,0.8778428897871177,0.5783028110234657,3.4628910839728473,0.0,,0.024710151144804175,,729.6309944553418,-729.6309944553418
train,14,4044.3525977134705,14.0,"October 04, 2024",78.13220981756847,28.024914584876527,27.43525482856092,-78.2111733584177,0.8239540792631866,0.5428020956092767,3.250311949756156,0.0,,0.022158354214296513,,1100.685743006551,-1100.685743006551
test_jan17,14,1064.5115740299225,14.0,"January 16, 2024",NA,NA,NA,NA,0.9329935092368202,0.6146347772881616,3.6804477681925847,0.0,,0.01953132364582163,,31.868310877369694,-31.868310877369694
test_apr19,14,1049.5496423244476,14.0,"April 17, 2024",NA,NA,NA,NA,0.8176663176034653,0.5386598620898555,3.2255081562266805,0.0,,0.022479779705581345,,562.6968659385334,-562.6968659385334
train,15,4349.9270186424255,14.0,"September 28, 2024",81.78512048721313,29.656877059844277,28.959396253384295,-81.83894155139015,0.7072349257044448,0.46591018774217774,2.789881363725613,0.0,,0.02172082204606849,,1347.5337806003183,-1347.5337806003183
test_jan17,15,1138.5956914424896,14.0,"January 16, 2024",NA,NA,NA,NA,0.93138098803209,0.6135724852124613,3.6740867377991697,0.0,,0.019385090531156023,,18.141625210120992,-18.141625210120992
test_apr19,15,1123.9569735527039,14.0,"April 17, 2024",NA,NA,NA,NA,0.7838463463867981,0.5163800388425839,3.0920960409735505,0.0,,0.020321416803970982,,456.92391094024975,-456.92391094024975
train,16,4660.148042917252,14.0,"March 25, 2024",83.59750003757931,32.74945001020318,32.029606239781494,-83.65218612125942,0.757697187476523,0.4991535712369985,2.988943540341304,0.0,,0.022027732726594248,,555.3320429731742,-555.3320429731742
test_jan17,16,1211.6347584724426,14.0,"January 16, 2024",NA,NA,NA,NA,0.9530563427982788,0.627851713007149,3.759591095851186,0.0,,0.019462826286471863,,39.057663013945096,-39.057663013945096
test_apr19,16,1197.3420064449313,14.0,"April 17, 2024",NA,NA,NA,NA,0.7870355797245657,0.5184810327968526,3.1046768430949254,0.0,,0.02102402178981609,,456.4758810710727,-456.4758810710727
train,17,4976.389737606049,14.0,"November 09, 2024",83.29562098355521,34.44824169008505,33.70921272660295,-83.34377162229447,0.9880928068780732,0.650932933919677,3.897801999519028,0.0,,0.019379658672632364,,6.932058756899495,-6.932058756899495
test_jan17,17,1286.123875617981,14.0,"January 16, 2024",NA,NA,NA,NA,0.9620643663261018,0.6337859928065431,3.7951257054284047,0.0,,0.019607427595939347,,70.44241687452927,-70.44241687452927
test_apr19,17,1271.295892953873,14.0,"April 17, 2024",NA,NA,NA,NA,0.7925836776867342,0.5221359927955982,3.126562831111365,0.0,,0.020374237569232075,,494.8525122438734,-494.8525122438734
train,18,5295.267455816269,14.0,"December 02, 2024",81.53745208751587,35.69340196322827,35.012358546966595,-81.59181286891301,0.9357442462639406,0.6164468999056312,3.6912988018301287,0.0,,0.020083372398234007,,106.04514380924886,-106.04514380924886
test_jan17,18,1361.2990591526031,14.0,"January 16, 2024",NA,NA,NA,NA,0.9566694313389381,0.6302319330714091,3.773843910607243,0.0,,0.019488667997824966,,51.58806635978592,-51.58806635978592
test_apr19,18,1343.1233630180361,14.0,"April 17, 2024",NA,NA,NA,NA,0.7914555071244437,0.5213927798413485,3.122112454139808,0.0,,0.01986221631386103,,477.17799154144984,-477.17799154144984
train,19,5613.509062051773,14.0,"October 20, 2024",79.44131939042182,35.602522405307916,34.96023124917632,-79.49967625595275,0.8128594678546307,0.5354932194545282,3.206546224278611,0.0,,0.019973043851199766,,431.96574551559087,-431.96574551559087
test_jan17,19,1437.0052907466888,14.0,"January 16, 2024",NA,NA,NA,NA,0.9922025545277806,0.6536403416415755,3.914014021805841,0.0,,0.019587007679898138,,120.44752933212509,-120.44752933212509
test_apr19,19,1417.9175238609314,14.0,"April 17, 2024",NA,NA,NA,NA,0.806145687324235,0.5310703344502836,3.180061882935832,0.0,,0.019795364455196095,,579.7519252578408,-579.7519252578408
train,20,5938.794941186905,14.0,"November 07, 2024",78.11893663519905,37.175917064504965,36.47801120916293,-78.17641394904682,1.0003108339258762,0.6589818905941668,3.9459993448752515,0.0,,0.01940459388765638,,30.253871253418186,-30.253871253418186
test_jan17,20,1510.5289504528046,14.0,"January 16, 2024",NA,NA,NA,NA,1.0087353734043298,0.6645317844517671,3.9792322422261526,0.0,,0.019873901551690616,,156.75182522094448,-156.75182522094448
test_apr19,20,1490.4566977024078,14.0,"April 17, 2024",NA,NA,NA,NA,0.8263901922680349,0.5444069511193744,3.259921862990262,0.0,,0.019921623495533735,,629.4318791899349,-629.4318791899349
train,21,6268.243574857712,14.0,"March 02, 2024",77.52815911599568,39.620689068699164,38.89571910617607,-77.60244463313194,0.8859785930562276,0.5836624261948301,3.494984587992996,0.0,,0.02008754373126208,,493.4853702900252,-493.4853702900252
test_jan17,21,1584.6488256454468,14.0,"January 16, 2024",NA,NA,NA,NA,0.9612566155296363,0.6332538650629145,3.7919393117539735,0.0,,0.019671517351089553,,75.20989724006148,-75.20989724006148
test_apr19,21,1562.7080974578857,14.0,"April 17, 2024",NA,NA,NA,NA,0.8094365389712177,0.5332382722216684,3.193043546237537,0.0,,0.019418440715859256,,556.3552951239369,-556.3552951239369
train,22,6598.569858789444,14.0,"September 27, 2024",78.8505395806971,43.81353941506573,43.098427914969974,-78.92640027971495,0.6487659622531307,0.4273921723718853,2.5592345651011033,0.0,,0.022277971041642967,,1061.1543068562833,-1061.1543068562833
test_jan17,22,1658.3611266613007,14.0,"January 16, 2024",NA,NA,NA,NA,0.9514535070128101,0.6267958014640589,3.7532682722398762,0.0,,0.019518642609625745,,104.31385177325406,-104.31385177325406
test_apr19,22,1637.402377605438,14.0,"April 17, 2024",NA,NA,NA,NA,0.8520475137042297,0.561309407450122,3.36113417634804,0.0,,0.022159822848421214,,630.2025767207094,-630.2025767207094
train,23,6933.013369560242,14.0,"May 11, 2024",80.96179769578434,46.749813473827786,46.04999737973724,-81.03660884073803,0.641723718586351,0.4227529033685236,2.531454511188755,0.0,,0.023250227838429085,,1435.3758072267533,-1435.3758072267533
test_jan17,23,1730.6598463058474,14.0,"January 16, 2024",NA,NA,NA,NA,0.9548494811852406,0.6290329915500383,3.7666646200601077,0.0,,0.019560982208544426,,93.1371178428904,-93.1371178428904
